region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,missing_weather_flag
Westside,2024-09-30,7,4,9,0,0,1,2.845,16.0,14.268,14.866,99.677,5.37,7.2,100.0,0.0,0.0,0
Westside,2024-09-30,7,5,9,0,0,2,0.615,4.0,14.168,14.689,99.677,5.649,9.0,97.0,0.0,0.0,0
Westside,2024-09-30,7,6,9,0,0,4,1.452,13.25,13.768,13.617,100.0,9.396,16.2,100.0,0.0,0.0,0
Westside,2024-09-30,7,7,9,0,0,13,1.313,10.385,13.768,13.623,100.0,9.36,15.84,100.0,0.0,0.0,0
Westside,2024-09-30,7,8,9,0,0,19,0.893,15.053,14.318,14.34,98.076,8.827,16.2,100.0,0.0,0.0,0
Westside,2024-09-30,7,9,9,0,0,18,1.505,19.611,15.718,16.176,95.609,8.373,17.28,98.0,0.0,0.0,0
Westside,2024-09-30,7,10,9,0,0,27,0.93,18.852,19.819,20.479,71.049,5.427,17.64,8.0,0.0,0.0,0
Westside,2024-09-30,7,11,9,0,0,42,1.148,19.81,23.319,24.326,56.434,4.847,15.48,0.0,0.0,0.0,0
Westside,2024-09-30,7,12,9,0,0,43,0.984,34.86,25.368,26.775,51.218,8.391,20.16,1.0,0.0,0.0,0
Westside,2024-09-30,7,13,9,0,0,37,1.414,21.486,25.468,26.456,52.751,14.187,28.08,43.0,0.0,0.0,0
Westside,2024-09-30,7,14,9,0,0,37,1.617,27.757,24.468,24.383,52.155,17.475,32.76,24.0,0.0,0.0,0
Westside,2024-09-30,7,15,9,0,0,34,1.078,30.029,23.769,22.517,48.681,18.417,33.84,21.0,0.0,0.0,0
Westside,2024-09-30,7,16,9,0,0,50,1.168,46.56,22.618,20.995,57.369,19.47,34.56,34.0,0.0,0.0,0
Westside,2024-09-30,7,17,9,0,0,63,1.247,28.048,21.368,20.556,67.339,17.194,34.2,41.0,0.0,0.0,0
Westside,2024-09-30,7,18,9,0,0,55,1.13,40.455,19.368,20.107,85.74,11.679,28.8,76.0,0.0,0.0,0
Westside,2024-09-30,7,19,9,0,0,27,0.865,15.815,18.069,19.707,95.686,6.842,20.88,99.0,0.0,0.0,0
Westside,2024-09-30,7,20,9,0,0,21,0.815,14.762,18.218,20.39,94.192,2.886,13.32,77.0,0.0,0.0,0
Westside,2024-09-30,7,21,9,0,0,20,1.249,13.55,18.468,20.63,92.727,2.952,6.84,70.0,0.0,0.0,0
Westside,2024-09-30,7,22,9,0,0,5,1.15,16.2,18.069,20.267,95.083,2.7,5.4,51.0,0.0,0.0,0
Westside,2024-09-30,7,23,9,0,0,3,0.296,13.0,17.319,18.998,96.577,4.803,5.76,14.0,0.0,0.0,0
Westside,2024-10-01,8,0,10,1,0,1,0.506,3.0,16.769,18.213,96.871,4.992,6.84,28.0,0.0,0.0,0
Westside,2024-10-01,8,1,10,1,0,1,0.589,14.0,16.419,17.598,98.107,6.392,7.92,38.0,0.0,0.0,0
Westside,2024-10-01,8,3,10,1,0,2,0.84,8.0,16.069,17.12,97.165,5.896,7.92,66.0,0.0,0.0,0
Westside,2024-10-01,8,4,10,1,0,1,0.876,6.0,16.119,17.19,95.622,5.22,8.28,1.0,0.0,0.0,0
Westside,2024-10-01,8,6,10,1,0,7,1.074,21.571,15.118,16.426,99.359,2.546,5.4,62.0,0.0,0.0,0
Westside,2024-10-01,8,7,10,1,0,12,0.982,49.833,15.118,15.948,99.04,5.692,7.2,75.0,0.0,0.0,0
Westside,2024-10-01,8,8,10,1,0,22,0.881,14.636,16.018,16.851,95.619,6.592,12.96,91.0,0.0,0.0,0
Westside,2024-10-01,8,9,10,1,0,21,1.014,10.238,17.368,18.821,86.922,1.939,12.96,79.0,0.0,0.0,0
Westside,2024-10-01,8,10,10,1,0,33,1.588,41.212,20.968,21.624,60.822,2.291,10.8,0.0,0.0,0.0,0
Westside,2024-10-01,8,11,10,1,0,20,1.192,37.9,24.169,24.414,48.47,5.483,15.48,1.0,0.0,0.0,0
Westside,2024-10-01,8,12,10,1,0,29,1.376,24.345,25.618,26.151,49.016,11.208,23.4,13.0,0.0,0.0,0
Westside,2024-10-01,8,13,10,1,0,38,1.022,22.816,24.269,24.454,56.85,17.307,32.4,57.0,0.0,0.0,0
Westside,2024-10-01,8,14,10,1,0,35,1.122,26.171,22.468,22.218,64.399,19.454,35.64,52.0,0.0,0.0,0
Westside,2024-10-01,8,15,10,1,0,54,1.062,23.13,21.819,21.113,70.067,22.219,38.88,43.0,0.0,0.0,0
Westside,2024-10-01,8,16,10,1,0,39,1.167,28.487,21.218,20.224,71.309,20.454,38.52,36.0,0.0,0.0,0
Westside,2024-10-01,8,17,10,1,0,57,1.303,32.368,20.718,20.534,73.299,14.761,35.28,25.0,0.0,0.0,0
Westside,2024-10-01,8,18,10,1,0,33,1.345,26.879,20.118,20.798,75.097,8.298,24.84,4.0,0.0,0.0,0
Westside,2024-10-01,8,19,10,1,0,30,0.911,36.967,19.718,20.432,73.124,5.959,16.2,9.0,0.0,0.0,0
Westside,2024-10-01,8,20,10,1,0,22,1.987,23.227,19.718,20.943,73.834,2.846,10.8,15.0,0.0,0.0,0
Westside,2024-10-01,8,21,10,1,0,19,1.69,23.263,18.569,18.71,81.909,11.589,17.28,10.0,0.0,0.0,0
Westside,2024-10-01,8,22,10,1,0,12,1.133,21.667,18.368,18.089,83.475,14.748,20.88,5.0,0.0,0.0,0
Westside,2024-10-01,8,23,10,1,0,5,1.545,15.4,18.419,18.821,84.286,10.609,21.24,2.0,0.0,0.0,0
Westside,2024-10-02,9,0,10,2,0,4,0.662,14.75,17.468,17.974,88.62,9.504,15.48,1.0,0.0,0.0,0
Westside,2024-10-02,9,6,10,2,0,3,0.661,6.0,14.868,14.612,100.0,12.88,20.88,100.0,0.0,0.0,0
Westside,2024-10-02,9,7,10,2,0,12,0.972,20.25,14.768,14.78,100.0,10.783,20.88,100.0,0.0,0.0,0
Westside,2024-10-02,9,8,10,2,0,17,1.25,16.118,15.218,15.522,97.774,9.04,18.0,100.0,0.0,0.0,0
Westside,2024-10-02,9,9,10,2,0,29,1.63,39.276,16.718,17.26,90.284,8.06,16.92,55.0,0.0,0.0,0
Westside,2024-10-02,9,10,10,2,0,36,0.995,36.194,21.368,22.026,64.576,5.442,18.0,0.0,0.0,0.0,0
Westside,2024-10-02,9,11,10,2,0,28,1.362,28.5,25.519,26.98,48.515,0.805,15.48,0.0,0.0,0.0,0
Westside,2024-10-02,9,12,10,2,0,40,1.21,23.975,27.468,28.915,45.837,7.641,18.36,10.0,0.0,0.0,0
Westside,2024-10-02,9,13,10,2,0,50,1.287,26.22,26.718,27.891,51.899,13.892,27.36,44.0,0.0,0.0,0
Westside,2024-10-02,9,14,10,2,0,45,1.403,35.222,25.069,25.566,54.896,15.844,31.32,26.0,0.0,0.0,0
Westside,2024-10-02,9,15,10,2,0,42,1.612,51.571,25.218,24.899,49.549,14.174,30.96,46.0,0.0,0.0,0
Westside,2024-10-02,9,16,10,2,0,37,1.23,27.676,24.519,24.025,53.019,13.071,28.08,42.0,0.0,0.0,0
Westside,2024-10-02,9,17,10,2,0,41,1.145,18.561,22.218,22.124,62.106,11.103,25.92,14.0,0.0,0.0,0
Westside,2024-10-02,9,18,10,2,0,37,0.986,22.216,20.169,20.898,68.411,4.324,16.92,3.0,0.0,0.0,0
Westside,2024-10-02,9,19,10,2,0,28,0.628,14.464,20.019,20.595,67.499,4.514,11.88,6.0,0.0,0.0,0
Westside,2024-10-02,9,20,10,2,0,14,0.74,19.643,19.819,20.59,71.279,4.793,10.44,13.0,0.0,0.0,0
Westside,2024-10-02,9,21,10,2,0,15,1.325,14.8,18.118,18.993,85.613,7.24,10.8,20.0,0.0,0.0,0
Westside,2024-10-02,9,22,10,2,0,13,0.508,16.923,17.118,18.049,90.313,6.452,15.12,0.0,0.0,0.0,0
Westside,2024-10-02,9,23,10,2,0,5,0.83,10.8,18.269,18.472,82.664,10.767,16.56,1.0,0.0,0.0,0
Westside,2024-10-03,10,0,10,3,0,10,1.136,19.5,18.319,18.826,85.908,10.442,16.56,1.0,0.0,0.0,0
Westside,2024-10-03,10,4,10,3,0,1,2.845,16.0,16.718,16.612,86.581,10.825,16.56,0.0,0.0,0.0,0
Westside,2024-10-03,10,6,10,3,0,6,2.137,15.0,16.519,16.816,98.735,12.996,22.32,27.0,0.0,0.0,0
Westside,2024-10-03,10,7,10,3,0,18,1.284,11.889,16.069,16.599,100.0,10.704,18.72,91.0,0.0,0.0,0
Westside,2024-10-03,10,8,10,3,0,16,1.168,14.438,17.368,18.126,93.557,9.841,15.84,14.0,0.0,0.0,0
Westside,2024-10-03,10,9,10,3,0,30,1.403,26.4,19.968,20.957,79.516,8.245,18.0,3.0,0.0,0.0,0
Westside,2024-10-03,10,10,10,3,0,27,1.641,30.037,23.118,24.49,66.627,6.31,18.36,0.0,0.0,0.0,0
Westside,2024-10-03,10,11,10,3,0,41,0.968,26.78,25.718,27.423,57.384,6.131,16.92,0.0,0.0,0.0,0
Westside,2024-10-03,10,12,10,3,0,41,1.728,39.244,27.669,29.937,50.514,6.601,18.0,0.0,0.0,0.0,0
Westside,2024-10-03,10,13,10,3,0,54,1.093,21.611,28.468,30.373,49.14,11.386,24.48,6.0,0.0,0.0,0
Westside,2024-10-03,10,14,10,3,0,54,0.992,44.796,27.669,29.537,53.142,12.32,26.28,12.0,0.0,0.0,0
Westside,2024-10-03,10,15,10,3,0,65,1.427,26.323,27.319,28.73,52.219,10.473,26.28,7.0,0.0,0.0,0
Westside,2024-10-03,10,16,10,3,0,45,1.011,37.444,26.419,26.553,51.822,12.41,24.84,20.0,0.0,0.0,0
Westside,2024-10-03,10,17,10,3,0,63,1.018,26.746,23.718,23.597,58.571,12.574,25.56,5.0,0.0,0.0,0
Westside,2024-10-03,10,18,10,3,0,67,0.946,17.537,21.819,23.014,74.192,8.827,22.68,24.0,0.0,0.0,0
Westside,2024-10-03,10,19,10,3,0,35,0.871,24.857,20.419,21.978,80.85,6.341,17.28,24.0,0.0,0.0,0
Westside,2024-10-03,10,20,10,3,0,32,0.676,15.406,20.419,22.412,79.075,2.347,12.6,23.0,0.0,0.0,0
Westside,2024-10-03,10,21,10,3,0,15,0.773,21.733,20.468,22.63,79.586,1.63,6.84,18.0,0.0,0.0,0
Westside,2024-10-03,10,22,10,3,0,20,1.112,15.4,20.019,21.538,83.93,7.204,11.16,21.0,0.0,0.0,0
Westside,2024-10-03,10,23,10,3,0,11,1.694,15.818,19.269,20.578,89.895,9.693,15.12,33.0,0.0,0.0,0
Westside,2024-10-04,11,0,10,4,0,10,0.551,30.1,18.569,19.868,94.504,10.062,16.2,100.0,0.0,0.0,0
Westside,2024-10-04,11,1,10,4,0,6,0.276,27.5,18.069,19.466,97.514,9.391,15.48,100.0,0.0,0.0,0
Westside,2024-10-04,11,2,10,4,0,2,1.037,11.5,17.718,18.971,98.436,9.788,15.84,99.0,0.0,0.0,0
Westside,2024-10-04,11,3,10,4,0,3,3.427,38.333,17.269,18.496,99.37,9.065,15.48,100.0,0.0,0.0,0
Westside,2024-10-04,11,4,10,4,0,3,1.578,36.333,16.968,18.108,99.684,8.937,15.12,100.0,0.0,0.0,0
Westside,2024-10-04,11,5,10,4,0,2,0.307,143.0,16.919,18.032,98.739,8.538,14.76,100.0,0.0,0.0,0
Westside,2024-10-04,11,6,10,4,0,8,1.172,11.375,17.468,18.747,98.433,8.864,15.84,100.0,0.0,0.0,0
Westside,2024-10-04,11,7,10,4,0,14,1.149,24.714,17.368,18.782,97.501,7.204,14.76,100.0,0.0,0.0,0
Westside,2024-10-04,11,8,10,4,0,31,0.891,9.645,17.368,19.004,97.501,5.684,12.96,100.0,0.0,0.0,0
Westside,2024-10-04,11,9,10,4,0,23,0.915,15.522,18.118,19.381,91.539,7.511,15.12,97.0,0.0,0.0,0
Westside,2024-10-04,11,10,10,4,0,30,2.058,37.7,20.718,22.335,76.89,4.5,16.2,48.0,0.0,0.0,0
Westside,2024-10-04,11,11,10,4,0,43,1.248,28.442,23.819,25.436,62.267,3.495,14.04,100.0,0.0,0.0,0
Westside,2024-10-04,11,12,10,4,0,62,1.041,23.694,24.519,25.694,59.897,6.66,15.48,99.0,0.0,0.0,0
Westside,2024-10-04,11,13,10,4,0,61,1.274,20.77,24.118,24.704,64.549,12.996,24.12,75.0,0.0,0.0,0
Westside,2024-10-04,11,14,10,4,0,49,1.745,42.204,24.868,25.692,61.132,13.364,27.72,41.0,0.0,0.0,0
Westside,2024-10-04,11,15,10,4,0,50,1.285,35.82,23.669,23.707,62.233,17.258,31.68,43.0,0.0,0.0,0
Westside,2024-10-04,11,16,10,4,0,58,1.037,36.379,22.419,22.125,66.059,15.503,32.04,26.0,0.0,0.0,0
Westside,2024-10-04,11,17,10,4,0,64,1.343,25.891,23.269,23.891,60.57,7.742,28.8,29.0,0.0,0.0,0
Westside,2024-10-04,11,18,10,4,0,55,1.142,31.909,19.718,20.638,82.053,9.431,21.24,35.0,0.0,0.0,0
Westside,2024-10-04,11,19,10,4,0,18,0.935,21.778,19.569,20.494,79.46,7.569,18.0,13.0,0.0,0.0,0
Westside,2024-10-04,11,20,10,4,0,26,1.559,58.577,19.468,20.877,80.725,4.673,13.68,19.0,0.0,0.0,0
Westside,2024-10-04,11,21,10,4,0,19,1.301,23.526,18.819,20.385,86.231,4.711,9.0,19.0,0.0,0.0,0
Westside,2024-10-04,11,22,10,4,0,4,1.627,12.0,18.368,20.11,89.26,3.797,10.08,39.0,0.0,0.0,0
Westside,2024-10-04,11,23,10,4,0,6,0.96,14.5,18.269,20.279,88.969,1.527,7.2,60.0,0.0,0.0,0
Westside,2024-10-05,12,0,10,5,1,5,1.818,13.4,18.218,20.215,90.39,2.19,3.6,24.0,0.0,0.0,0
Westside,2024-10-05,12,1,10,5,1,2,2.44,217.0,18.069,19.517,87.266,3.984,5.4,0.0,0.0,0.0,0
Westside,2024-10-05,12,2,10,5,1,3,3.744,19.0,17.819,19.042,86.409,4.446,5.76,3.0,0.0,0.0,0
Westside,2024-10-05,12,5,10,5,1,1,0.1,2.0,16.819,18.062,93.232,4.847,6.48,51.0,0.0,0.0,0
Westside,2024-10-05,12,6,10,5,1,5,1.825,30.4,16.919,18.735,99.053,3.865,10.44,100.0,0.0,0.0,0
Westside,2024-10-05,12,7,10,5,1,5,1.83,25.8,16.569,18.468,99.051,2.291,6.48,99.0,0.0,0.0,0
Westside,2024-10-05,12,8,10,5,1,18,1.349,44.333,17.019,18.908,95.044,1.8,6.48,75.0,0.0,0.0,0
Westside,2024-10-05,12,9,10,5,1,43,1.032,47.977,18.868,20.667,81.685,0.9,7.92,36.0,0.0,0.0,0
Westside,2024-10-05,12,10,10,5,1,40,1.35,57.425,21.069,22.32,73.127,5.74,14.76,23.0,0.0,0.0,0
Westside,2024-10-05,12,11,10,5,1,53,1.156,41.906,22.769,23.848,69.363,9.542,21.24,38.0,0.0,0.0,0
Westside,2024-10-05,12,12,10,5,1,52,1.43,41.635,23.468,24.196,66.277,15.78,29.16,70.0,0.0,0.0,0
Westside,2024-10-05,12,13,10,5,1,69,1.297,39.058,22.669,22.953,68.251,19.903,35.64,78.0,0.0,0.0,0
Westside,2024-10-05,12,14,10,5,1,62,1.583,37.161,22.669,22.547,65.9,19.922,37.08,90.0,0.0,0.0,0
Westside,2024-10-05,12,15,10,5,1,63,1.307,35.413,22.569,22.667,67.153,15.548,36.0,77.0,0.0,0.0,0
Westside,2024-10-05,12,16,10,5,1,90,1.466,30.956,22.669,23.078,66.96,11.924,29.52,34.0,0.0,0.0,0
Westside,2024-10-05,12,17,10,5,1,55,1.62,41.945,20.919,21.034,74.989,14.23,26.28,56.0,0.0,0.0,0
Westside,2024-10-05,12,18,10,5,1,33,1.247,31.879,17.769,18.917,98.436,10.65,29.52,100.0,0.0,0.0,0
Westside,2024-10-05,12,19,10,5,1,32,1.137,23.719,17.368,19.408,99.056,3.645,19.8,100.0,0.0,0.0,0
Westside,2024-10-05,12,20,10,5,1,19,0.864,16.526,17.519,19.971,99.371,1.406,9.72,100.0,0.0,0.0,0
Westside,2024-10-05,12,21,10,5,1,10,0.824,16.6,17.519,19.496,99.057,4.514,9.0,100.0,0.0,0.0,0
Westside,2024-10-05,12,22,10,5,1,7,0.858,14.571,17.569,18.732,98.746,10.096,15.48,93.0,0.0,0.0,0
Westside,2024-10-05,12,23,10,5,1,3,0.328,23.333,18.368,19.794,93.901,8.298,16.92,36.0,0.0,0.0,0
Westside,2024-10-06,13,0,10,6,1,12,0.757,24.583,18.069,20.462,95.686,1.66,12.96,100.0,0.0,0.0,0
Westside,2024-10-06,13,1,10,6,1,6,2.134,15.667,17.519,19.626,96.582,2.448,6.48,100.0,0.0,0.0,0
Westside,2024-10-06,13,2,10,6,1,2,1.528,11.0,16.968,18.705,98.74,4.413,9.36,100.0,0.0,0.0,0
Westside,2024-10-06,13,4,10,6,1,1,1.17,9.0,16.618,18.072,98.11,5.072,11.88,100.0,0.0,0.0,0
Westside,2024-10-06,13,5,10,6,1,2,1.136,8.0,16.519,17.975,98.735,5.053,10.44,100.0,0.0,0.0,0
Westside,2024-10-06,13,6,10,6,1,4,1.068,6.75,16.419,17.887,100.0,5.248,11.88,100.0,0.0,0.0,0
Westside,2024-10-06,13,7,10,6,1,8,1.496,19.625,16.319,17.496,99.365,6.682,12.24,100.0,0.0,0.0,0
Westside,2024-10-06,13,8,10,6,1,13,1.043,40.846,16.468,17.28,96.864,8.496,15.48,100.0,0.0,0.0,0
Westside,2024-10-06,13,9,10,6,1,30,1.221,21.033,16.718,17.539,95.033,8.298,16.92,100.0,0.0,0.0,0
Westside,2024-10-06,13,10,10,6,1,27,1.399,54.111,18.968,20.123,82.222,5.86,17.28,80.0,0.0,0.0,0
Westside,2024-10-06,13,11,10,6,1,70,1.377,31.357,22.669,24.518,64.442,0.402,15.48,5.0,0.0,0.0,0
Westside,2024-10-06,13,12,10,6,1,64,1.213,41.953,25.669,27.127,53.484,8.321,19.8,4.0,0.0,0.0,0
Westside,2024-10-06,13,13,10,6,1,59,1.257,50.424,26.319,27.378,53.478,14.139,27.36,42.0,0.0,0.0,0
Westside,2024-10-06,13,14,10,6,1,71,1.247,35.986,24.769,24.517,54.469,18.861,34.2,63.0,0.0,0.0,0
Westside,2024-10-06,13,15,10,6,1,67,1.239,37.701,22.868,22.267,63.665,19.788,35.64,64.0,0.0,0.0,0
Westside,2024-10-06,13,16,10,6,1,46,1.095,43.043,21.769,21.512,73.017,17.917,35.28,77.0,0.0,0.0,0
Westside,2024-10-06,13,17,10,6,1,39,1.156,29.256,21.069,21.126,77.433,16.485,32.4,57.0,0.0,0.0,0
Westside,2024-10-06,13,18,10,6,1,52,1.285,27.212,18.419,19.259,95.697,13.365,28.8,73.0,0.0,0.0,0
Westside,2024-10-06,13,19,10,6,1,18,0.814,17.611,17.618,20.135,98.746,0.969,23.04,79.0,0.0,0.0,0
Westside,2024-10-06,13,20,10,6,1,10,0.511,16.8,17.569,19.645,97.505,3.245,10.08,6.0,0.0,0.0,0
Westside,2024-10-06,13,21,10,6,1,17,1.802,30.176,18.069,19.721,93.0,5.415,9.72,2.0,0.0,0.0,0
Westside,2024-10-06,13,22,10,6,1,9,0.963,87.333,18.019,19.141,93.292,9.052,13.68,20.0,0.0,0.0,0
Westside,2024-10-06,13,23,10,6,1,4,0.835,6.25,18.069,19.379,93.0,7.765,14.04,36.0,0.0,0.0,0
Westside,2024-10-07,14,0,10,0,0,2,1.017,22.5,17.618,19.146,95.067,5.983,11.16,46.0,0.0,0.0,0
Westside,2024-10-07,14,1,10,0,0,2,0.0,22.0,16.919,18.261,98.114,6.682,11.16,99.0,0.0,0.0,0
Westside,2024-10-07,14,2,10,0,0,1,4.225,316.0,16.519,17.759,99.05,6.67,11.88,100.0,0.0,0.0,0
Westside,2024-10-07,14,3,10,0,0,2,0.277,11.5,16.419,18.034,99.365,3.96,11.52,100.0,0.0,0.0,0
Westside,2024-10-07,14,4,10,0,0,1,1.002,9.0,16.268,17.85,98.733,3.495,7.92,100.0,0.0,0.0,0
Westside,2024-10-07,14,5,10,0,0,4,0.82,8.5,15.968,17.21,99.681,5.415,9.72,100.0,0.0,0.0,0
Westside,2024-10-07,14,6,10,0,0,5,1.283,13.8,16.018,17.756,99.364,2.012,4.68,100.0,0.0,0.0,0
Westside,2024-10-07,14,7,10,0,0,8,0.93,32.625,15.818,16.653,99.045,7.521,12.24,100.0,0.0,0.0,0
Westside,2024-10-07,14,8,10,0,0,22,1.401,16.955,16.069,16.767,98.416,8.864,15.84,100.0,0.0,0.0,0
Westside,2024-10-07,14,9,10,0,0,21,0.552,56.952,16.968,17.907,96.876,9.022,17.28,100.0,0.0,0.0,0
Westside,2024-10-07,14,10,10,0,0,41,1.616,38.098,20.269,21.792,78.803,5.001,17.64,100.0,0.0,0.0,0
Westside,2024-10-07,14,11,10,0,0,34,1.11,47.794,24.069,25.709,60.949,3.06,14.04,77.0,0.0,0.0,0
Westside,2024-10-07,14,12,10,0,0,35,1.114,29.4,25.618,26.78,56.275,10.993,23.04,49.0,0.0,0.0,0
Westside,2024-10-07,14,13,10,0,0,51,1.373,35.412,25.819,27.09,55.789,12.932,27.0,80.0,0.0,0.0,0
Westside,2024-10-07,14,14,10,0,0,44,1.353,26.25,25.669,26.481,54.346,13.553,27.72,92.0,0.0,0.0,0
Westside,2024-10-07,14,15,10,0,0,50,1.141,26.94,24.618,24.652,57.669,14.731,28.8,97.0,0.0,0.0,0
Westside,2024-10-07,14,16,10,0,0,60,1.129,32.467,23.019,22.929,65.974,15.627,29.16,86.0,0.0,0.0,0
Westside,2024-10-07,14,17,10,0,0,49,1.145,19.122,21.368,21.325,72.947,15.317,29.16,57.0,0.0,0.0,0
Westside,2024-10-07,14,18,10,0,0,43,1.32,23.256,18.868,19.487,88.735,12.647,25.56,89.0,0.0,0.0,0
Westside,2024-10-07,14,19,10,0,0,25,1.153,14.12,17.569,18.101,95.973,13.1,21.96,100.0,0.0,0.0,0
Westside,2024-10-07,14,20,10,0,0,26,1.096,17.808,17.069,18.033,98.428,9.847,21.6,100.0,0.0,0.0,0
Westside,2024-10-07,14,21,10,0,0,11,1.54,34.091,16.919,18.645,97.183,3.622,16.92,100.0,0.0,0.0,0
Westside,2024-10-07,14,22,10,0,0,11,0.822,56.545,16.819,18.441,95.037,3.076,8.64,100.0,0.0,0.0,0
Westside,2024-10-07,14,23,10,0,0,7,0.802,10.857,16.419,18.029,95.327,2.197,8.28,99.0,0.0,0.0,0
Westside,2024-10-08,15,0,10,1,0,2,0.428,27.5,16.218,17.902,96.548,1.698,7.2,93.0,0.0,0.0,0
Westside,2024-10-08,15,2,10,1,0,1,4.225,22.0,15.768,16.685,94.997,5.094,10.08,77.0,0.0,0.0,0
Westside,2024-10-08,15,3,10,1,0,1,0.554,6.0,15.568,16.428,95.296,5.098,10.44,82.0,0.0,0.0,0
Westside,2024-10-08,15,5,10,1,0,1,2.845,18.0,15.268,16.712,98.09,1.484,7.2,98.0,0.0,0.0,0
Westside,2024-10-08,15,6,10,1,0,4,1.454,9.25,14.618,15.741,99.678,2.658,6.12,99.0,0.0,0.0,0
Westside,2024-10-08,15,7,10,1,0,12,0.747,14.833,14.618,15.655,99.678,3.245,6.84,100.0,0.0,0.0,0
Westside,2024-10-08,15,8,10,1,0,15,0.983,8.8,14.918,16.042,98.402,2.902,8.64,100.0,0.0,0.0,0
Westside,2024-10-08,15,9,10,1,0,17,0.835,13.059,16.369,17.551,90.551,2.88,10.08,32.0,0.0,0.0,0
Westside,2024-10-08,15,10,10,1,0,28,1.117,31.643,19.069,19.988,73.01,2.902,11.88,28.0,0.0,0.0,0
Westside,2024-10-08,15,11,10,1,0,21,2.732,60.286,22.218,22.484,56.714,5.195,15.48,3.0,0.0,0.0,0
Westside,2024-10-08,15,12,10,1,0,26,1.28,28.769,24.069,24.687,53.42,9.841,21.96,27.0,0.0,0.0,0
Westside,2024-10-08,15,13,10,1,0,37,1.39,22.703,24.419,25.187,55.621,12.819,26.64,38.0,0.0,0.0,0
Westside,2024-10-08,15,14,10,1,0,38,0.987,36.053,24.269,24.364,53.645,14.778,29.16,29.0,0.0,0.0,0
Westside,2024-10-08,15,15,10,1,0,69,1.203,36.377,23.819,23.196,53.53,15.619,29.88,22.0,0.0,0.0,0
Westside,2024-10-08,15,16,10,1,0,55,0.949,44.964,22.569,21.452,58.106,16.357,29.88,40.0,0.0,0.0,0
Westside,2024-10-08,15,17,10,1,0,65,1.086,32.215,20.718,19.843,67.642,16.214,29.88,38.0,0.0,0.0,0
Westside,2024-10-08,15,18,10,1,0,58,1.035,28.103,18.919,19.199,82.479,11.855,23.4,50.0,0.0,0.0,0
Westside,2024-10-08,15,19,10,1,0,32,0.917,14.625,17.569,18.306,94.164,10.83,20.88,22.0,0.0,0.0,0
Westside,2024-10-08,15,20,10,1,0,21,0.788,18.476,17.368,18.402,94.455,8.373,18.0,24.0,0.0,0.0,0
Westside,2024-10-08,15,21,10,1,0,17,0.797,15.647,16.968,18.256,97.184,6.776,13.68,14.0,0.0,0.0,0
Westside,2024-10-08,15,22,10,1,0,13,1.093,25.231,16.868,18.381,96.873,4.803,10.44,24.0,0.0,0.0,0
Westside,2024-10-08,15,23,10,1,0,5,2.116,19.6,16.618,18.636,98.736,1.484,6.12,27.0,0.0,0.0,0
Westside,2024-10-09,16,0,10,2,0,2,0.37,14.0,15.868,17.393,99.363,3.06,3.6,100.0,0.0,0.0,0
Westside,2024-10-09,16,1,10,2,0,1,0.894,11.0,15.818,16.993,99.045,5.192,8.28,100.0,0.0,0.0,0
Westside,2024-10-09,16,3,10,2,0,1,3.978,22.0,14.718,15.478,99.678,5.403,11.16,100.0,0.0,0.0,0
Westside,2024-10-09,16,5,10,2,0,1,0.536,5.0,13.718,14.349,99.03,3.55,8.64,100.0,0.0,0.0,0
Westside,2024-10-09,16,6,10,2,0,11,1.509,31.0,15.168,16.332,99.679,3.797,10.08,100.0,0.0,0.0,0
Westside,2024-10-09,16,7,10,2,0,15,1.037,10.133,15.168,16.032,99.359,5.72,10.08,100.0,0.0,0.0,0
Westside,2024-10-09,16,8,10,2,0,15,0.972,10.667,15.518,16.408,95.602,4.897,11.52,100.0,0.0,0.0,0
Westside,2024-10-09,16,9,10,2,0,25,0.753,19.08,15.968,16.975,93.189,4.218,11.52,50.0,0.0,0.0,0
Westside,2024-10-09,16,10,10,2,0,33,0.973,22.212,18.218,19.513,80.041,1.853,12.24,3.0,0.0,0.0,0
Westside,2024-10-09,16,11,10,2,0,29,0.811,22.138,21.569,22.342,63.79,4.645,14.04,3.0,0.0,0.0,0
Westside,2024-10-09,16,12,10,2,0,42,1.434,24.476,23.218,23.701,59.21,12.243,24.84,38.0,0.0,0.0,0
Westside,2024-10-09,16,13,10,2,0,40,1.422,21.425,22.919,23.244,62.665,16.427,30.6,24.0,0.0,0.0,0
Westside,2024-10-09,16,14,10,2,0,41,1.334,59.22,22.519,21.822,58.662,19.241,34.92,36.0,0.0,0.0,0
Westside,2024-10-09,16,15,10,2,0,30,0.897,31.133,22.769,21.488,57.034,19.487,34.92,43.0,0.0,0.0,0
Westside,2024-10-09,16,16,10,2,0,39,1.351,23.897,22.169,21.069,64.127,19.161,34.56,9.0,0.0,0.0,0
Westside,2024-10-09,16,17,10,2,0,48,1.342,16.792,21.269,20.888,69.293,15.16,33.12,3.0,0.0,0.0,0
Westside,2024-10-09,16,18,10,2,0,54,1.255,24.315,18.769,19.321,85.135,10.958,26.64,11.0,0.0,0.0,0
