region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
North Hollywood,2025-08-18,413,17,8,0,0,1,1.437,14.0,29.95,30.852,42.818,8.368,28.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,18,8,0,0,5,0.703,18.0,28.55,29.695,47.929,7.493,25.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,19,8,0,0,2,0.396,21.5,26.0,27.361,56.908,7.029,21.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,20,8,0,0,3,0.155,82.0,23.5,25.32,66.706,4.335,18.72,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,21,8,0,0,1,0.692,8.0,22.05,23.989,73.53,3.964,11.88,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,22,8,0,0,0,,,21.15,23.264,78.184,3.065,10.8,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-18,413,23,8,0,0,0,,,20.6,22.915,81.387,1.988,8.64,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,0,8,1,0,0,,,20.05,22.581,84.733,0.805,5.76,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,1,8,1,0,0,,,19.4,21.959,88.498,0.764,2.88,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,2,8,1,0,0,,,18.9,21.347,91.299,1.538,3.96,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,3,8,1,0,0,,,18.4,20.736,93.311,1.853,4.32,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,4,8,1,0,0,,,18.05,20.534,94.782,0.54,4.32,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,5,8,1,0,1,0.797,6.0,17.7,20.125,95.674,0.36,1.44,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,6,8,1,0,2,0.667,4.5,16.5,18.456,99.366,1.853,3.6,98.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,7,8,1,0,0,,,16.85,18.927,98.113,1.451,6.12,96.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,8,8,1,0,2,0.298,13.0,18.45,20.777,93.019,1.913,9.72,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,9,8,1,0,1,0.0,30.0,21.3,23.692,77.96,1.451,11.52,7.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,10,8,1,0,1,0.0,22.0,25.35,27.131,55.496,2.577,15.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,11,8,1,0,1,0.649,6.0,28.65,30.892,42.599,4.327,19.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,12,8,1,0,1,0.797,28.0,31.2,33.756,35.162,5.427,21.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,13,8,1,0,1,0.977,13.0,32.65,34.972,31.456,7.771,26.28,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,14,8,1,0,2,0.531,11.5,32.9,34.563,29.826,9.861,30.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,15,8,1,0,2,0.368,3.0,32.75,33.314,26.278,10.309,30.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,16,8,1,0,1,0.0,60.0,32.2,31.845,25.699,10.235,30.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,17,8,1,0,1,0.536,12.0,31.5,30.428,27.555,9.257,29.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,18,8,1,0,3,0.883,12.333,29.6,29.213,34.946,7.973,25.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,19,8,1,0,2,0.0,25.0,27.3,27.691,44.192,6.321,22.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,20,8,1,0,2,0.233,18.0,25.25,26.252,53.206,4.683,15.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,21,8,1,0,1,0.692,7.0,23.95,25.243,59.383,4.025,10.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,22,8,1,0,0,,,23.0,24.548,64.927,3.645,9.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-19,414,23,8,1,0,0,,,21.9,23.828,71.207,2.167,7.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,0,8,2,0,1,0.261,534.0,20.85,22.744,76.181,2.546,6.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,1,8,2,0,0,,,19.85,21.8,81.033,2.167,6.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,2,8,2,0,1,1.216,16.0,19.45,21.601,82.543,0.509,4.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,3,8,2,0,0,,,19.05,21.176,84.356,0.54,2.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,4,8,2,0,0,,,18.6,20.701,86.485,0.569,2.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,5,8,2,0,0,,,18.1,20.149,88.39,0.509,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,6,8,2,0,1,0.536,4.0,17.6,19.469,89.486,0.918,3.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,7,8,2,0,0,,,17.75,19.738,92.394,1.913,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,8,8,2,0,1,0.597,5.0,20.25,22.426,79.556,0.9,8.28,8.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,9,8,2,0,0,,,24.2,26.148,60.398,0.9,10.8,6.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,10,8,2,0,1,1.9,37.0,27.9,29.401,44.931,2.197,14.76,28.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,11,8,2,0,2,0.574,11.0,31.2,32.973,33.27,3.622,18.0,83.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,12,8,2,0,3,0.358,13.333,33.55,35.201,27.02,6.341,23.04,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,13,8,2,0,1,0.0,64.0,34.45,36.137,26.036,8.05,26.64,79.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,14,8,2,0,1,0.465,6.0,34.9,36.196,23.303,7.973,27.0,87.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,15,8,2,0,0,,,35.35,35.614,19.09,7.748,26.64,83.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,16,8,2,0,0,,,35.2,34.723,19.184,7.413,25.92,52.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,17,8,2,0,2,0.268,14.5,34.25,33.177,22.226,6.925,24.48,46.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,18,8,2,0,3,0.819,9.333,32.4,31.571,26.272,6.925,20.88,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,19,8,2,0,2,0.121,16.0,29.85,29.529,33.223,6.297,20.16,96.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,20,8,2,0,4,0.534,20.0,27.15,27.412,42.739,5.626,15.48,52.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,21,8,2,0,0,,,25.5,26.111,49.463,5.069,12.6,93.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,22,8,2,0,2,0.416,5.5,24.8,25.636,52.409,4.156,11.52,49.0,0.0,0.0,0.0,0
North Hollywood,2025-08-20,415,23,8,2,0,0,,,24.15,25.28,55.019,2.52,9.36,64.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,0,8,3,0,1,0.933,13.0,23.5,24.712,57.769,2.347,5.4,43.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,1,8,3,0,0,,,22.8,24.291,62.038,1.61,5.04,79.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,2,8,3,0,0,,,22.5,23.888,62.773,2.052,4.32,99.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,3,8,3,0,0,,,22.15,23.637,65.371,2.167,5.04,45.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,4,8,3,0,0,,,21.7,23.466,67.191,0.255,4.68,33.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,5,8,3,0,0,,,21.6,23.263,66.955,0.569,2.88,70.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,6,8,3,0,0,,,20.65,22.23,70.295,0.742,1.8,4.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,7,8,3,0,1,0.597,5.0,20.95,22.637,70.351,0.805,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,8,8,3,0,1,0.597,5.0,23.65,25.348,62.031,2.34,9.36,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,9,8,3,0,0,,,26.9,28.947,54.655,2.902,13.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,10,8,3,0,0,,,30.5,31.865,40.311,4.105,17.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,11,8,3,0,0,,,33.65,35.261,29.738,4.694,19.8,31.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,12,8,3,0,1,0.556,5.0,35.85,37.646,25.309,6.542,23.4,90.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,13,8,3,0,0,,,36.85,38.589,24.432,8.724,27.36,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,14,8,3,0,3,0.729,10.333,37.25,37.894,21.309,9.178,28.08,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,15,8,3,0,5,0.561,11.6,36.85,36.029,18.246,9.166,28.08,99.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,16,8,3,0,1,0.0,16.0,36.15,34.618,17.358,8.209,27.0,57.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,17,8,3,0,2,1.101,56.0,35.75,33.909,17.031,7.204,24.84,80.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,18,8,3,0,0,,,32.65,31.95,26.869,7.166,27.36,51.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,19,8,3,0,0,,,31.2,31.472,32.095,3.671,19.44,30.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,20,8,3,0,2,0.0,34.5,26.45,26.687,48.921,9.403,22.32,75.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,21,8,3,0,1,0.295,4.0,23.3,24.798,62.951,3.439,21.24,79.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,22,8,3,0,1,0.797,6.0,23.25,24.77,62.338,2.742,11.16,68.0,0.0,0.0,0.0,0
North Hollywood,2025-08-21,416,23,8,3,0,0,,,23.4,25.003,61.776,2.175,9.36,61.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,0,8,4,0,0,,,23.3,24.901,61.952,2.052,7.56,89.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,1,8,4,0,0,,,23.3,24.759,61.556,2.753,6.84,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,2,8,4,0,0,,,22.75,24.341,63.844,1.988,6.84,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,3,8,4,0,0,,,22.05,23.947,67.694,0.569,5.04,13.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,4,8,4,0,0,,,21.9,23.655,67.663,1.138,4.32,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,5,8,4,0,0,,,21.85,23.734,67.87,0.255,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,6,8,4,0,0,,,21.3,23.135,73.4,2.526,5.4,8.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,7,8,4,0,1,0.977,7.0,21.75,23.874,73.013,1.538,5.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,8,8,4,0,0,,,23.75,25.699,62.65,1.31,8.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,9,8,4,0,0,,,26.85,28.644,51.603,1.939,12.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,10,8,4,0,1,0.0,15.0,30.5,31.972,39.669,2.501,15.12,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,11,8,4,0,5,0.485,14.4,33.8,35.587,29.682,3.586,18.36,17.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,12,8,4,0,5,0.612,23.4,36.45,38.427,23.934,4.711,20.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,13,8,4,0,3,0.364,19.0,38.05,39.892,20.948,6.217,23.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,14,8,4,0,0,,,38.5,39.049,18.386,10.626,30.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,15,8,4,0,0,,,36.95,36.308,17.903,12.769,35.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,16,8,4,0,1,1.606,15.0,34.35,33.325,21.662,11.794,35.28,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,17,8,4,0,4,0.432,13.25,32.0,30.848,26.784,9.04,32.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,18,8,4,0,0,,,31.9,31.257,28.406,7.2,20.52,15.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,19,8,4,0,0,,,29.2,29.131,36.472,6.48,21.24,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,20,8,4,0,0,,,26.55,27.183,46.634,5.04,16.92,61.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,21,8,4,0,0,,,25.15,26.236,52.839,3.586,12.96,95.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,22,8,4,0,0,,,24.6,25.838,55.845,3.462,10.44,79.0,0.0,0.0,0.0,0
North Hollywood,2025-08-22,417,23,8,4,0,1,0.536,8.0,24.05,25.33,58.462,3.711,9.36,27.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,0,8,5,1,0,,,23.4,24.837,61.186,2.908,9.72,13.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,1,8,5,1,0,,,23.1,24.535,61.314,2.255,6.84,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,2,8,5,1,0,,,22.75,24.348,62.627,1.138,6.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,3,8,5,1,0,,,22.4,23.852,62.952,1.484,3.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,4,8,5,1,0,,,21.85,23.136,65.307,2.753,6.12,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,5,8,5,1,0,,,21.1,22.587,69.038,1.773,6.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,6,8,5,1,0,,,20.6,21.652,69.163,3.586,10.08,29.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,7,8,5,1,1,0.0,29.0,20.8,22.069,68.536,2.226,9.36,7.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,8,8,5,1,0,,,22.65,24.209,63.822,1.939,10.8,83.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,9,8,5,1,0,,,25.15,26.944,56.883,1.809,12.24,30.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,10,8,5,1,2,0.268,12.5,29.0,30.631,44.37,1.947,14.04,87.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,11,8,5,1,2,0.399,22.0,34.65,35.439,26.089,5.623,21.24,52.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,12,8,5,1,4,0.518,42.0,36.05,36.181,23.135,9.742,27.36,13.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,13,8,5,1,5,0.384,28.4,32.75,35.62,40.799,12.285,37.8,3.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,14,8,5,1,1,0.465,6.0,33.7,36.36,32.571,7.329,34.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,15,8,5,1,1,0.465,5.0,35.4,36.124,23.821,9.336,28.44,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,16,8,5,1,3,0.199,24.0,34.25,33.986,25.475,11.214,31.32,8.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,17,8,5,1,4,0.448,19.5,32.1,31.355,28.743,8.649,32.04,84.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,18,8,5,1,3,0.673,20.667,34.05,35.705,38.655,8.529,27.36,8.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,19,8,5,1,1,0.797,28.0,30.85,32.769,47.484,7.995,22.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,20,8,5,1,0,,,27.35,28.973,55.462,7.742,21.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,21,8,5,1,0,,,25.6,27.351,59.017,4.943,18.36,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,22,8,5,1,0,,,25.1,26.76,59.842,4.847,12.96,9.0,0.0,0.0,0.0,0
North Hollywood,2025-08-23,418,23,8,5,1,0,,,24.4,25.895,62.002,5.692,14.76,19.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,0,8,6,1,0,,,23.6,25.484,65.886,3.604,13.32,19.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,1,8,6,1,0,,,23.1,25.051,68.336,3.439,9.36,34.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,2,8,6,1,0,,,22.5,24.341,70.867,4.198,9.36,81.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,3,8,6,1,0,,,21.6,23.68,74.627,2.415,12.6,80.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,4,8,6,1,0,,,21.25,23.179,75.522,3.017,8.28,59.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,5,8,6,1,0,,,21.1,22.905,75.738,3.586,8.64,43.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,6,8,6,1,0,,,20.6,22.756,78.851,1.61,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,7,8,6,1,0,,,21.2,23.306,75.754,1.809,5.4,32.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,8,8,6,1,1,0.241,2.0,23.1,24.967,66.412,2.724,10.8,33.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,9,8,6,1,0,,,25.3,27.271,58.573,2.277,14.04,28.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,10,8,6,1,3,0.0,44.0,28.3,30.092,48.63,3.06,15.48,40.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,11,8,6,1,2,0.536,18.0,32.0,34.048,37.13,3.976,18.36,27.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,12,8,6,1,2,0.546,14.5,33.7,35.408,32.467,8.849,27.36,17.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,13,8,6,1,1,0.0,16.0,33.2,35.095,34.369,11.448,33.48,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,14,8,6,1,0,,,34.3,36.35,28.215,6.99,33.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,15,8,6,1,1,0.792,14.0,35.15,36.104,25.376,9.596,29.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,16,8,6,1,1,0.0,71.0,33.7,33.738,27.689,10.83,30.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,17,8,6,1,1,0.0,28.0,32.15,31.908,31.319,8.225,31.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,18,8,6,1,1,0.241,104.0,30.45,29.96,31.993,7.343,23.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,19,8,6,1,1,0.0,16.0,27.15,27.528,44.438,6.287,21.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,20,8,6,1,0,,,25.15,26.434,55.092,3.948,16.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,21,8,6,1,1,0.0,55.0,23.85,25.262,62.872,5.415,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,22,8,6,1,4,0.347,24.0,22.8,24.545,68.277,3.984,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-24,419,23,8,6,1,1,0.793,8.0,22.3,24.321,71.281,2.676,11.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,0,8,0,0,0,,,21.8,23.86,74.189,2.846,8.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,1,8,0,0,0,,,21.45,23.471,75.077,2.676,8.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,2,8,0,0,0,,,21.3,23.238,74.577,2.526,6.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,3,8,0,0,0,,,21.2,23.072,73.383,1.988,6.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,4,8,0,0,0,,,20.85,22.725,74.739,1.836,4.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,5,8,0,0,0,,,20.05,22.12,80.802,1.773,5.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,6,8,0,0,0,,,19.65,21.797,81.007,0.255,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,7,8,0,0,0,,,19.75,21.533,80.506,2.748,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,8,8,0,0,2,0.519,15.5,21.1,23.072,75.019,2.012,10.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,9,8,0,0,2,0.399,17.0,23.25,25.2,66.443,2.577,14.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,10,8,0,0,0,,,26.0,27.612,55.304,4.38,18.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,11,8,0,0,0,,,28.55,30.917,46.277,5.014,21.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,12,8,0,0,1,0.295,6.0,31.2,34.293,39.105,4.5,21.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,13,8,0,0,0,,,33.05,36.316,35.901,6.157,23.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,14,8,0,0,0,,,34.05,36.977,34.273,8.288,27.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,15,8,0,0,2,0.905,35.0,34.0,35.99,32.03,8.792,28.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,16,8,0,0,0,,,32.9,33.551,32.562,10.873,31.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,17,8,0,0,1,0.797,6.0,30.45,30.287,37.059,10.348,30.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,18,8,0,0,4,0.57,23.0,28.0,28.164,42.557,7.993,26.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,19,8,0,0,4,0.667,7.75,25.25,25.87,54.241,8.1,22.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,20,8,0,0,1,0.692,8.0,23.55,25.062,64.632,5.154,21.24,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,21,8,0,0,1,0.536,4.0,22.8,24.417,67.414,4.294,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,22,8,0,0,0,,,22.25,23.951,69.262,3.439,11.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-25,420,23,8,0,0,0,,,21.5,23.186,72.97,3.827,10.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,0,8,1,0,0,,,21.05,22.886,75.011,2.8,9.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,1,8,1,0,0,,,20.8,22.88,76.415,1.273,7.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,2,8,1,0,0,,,20.65,22.782,77.124,0.918,4.68,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,3,8,1,0,0,,,20.55,22.468,77.109,2.099,5.04,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,4,8,1,0,0,,,19.8,21.495,81.803,4.202,9.72,6.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,5,8,1,0,0,,,19.1,21.424,85.986,0.18,9.0,4.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,6,8,1,0,1,0.536,4.0,18.45,20.531,90.407,2.277,7.2,18.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,7,8,1,0,0,,,18.65,20.816,89.85,1.988,6.48,27.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,8,8,1,0,0,,,20.45,22.916,81.111,0.36,9.36,34.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,9,8,1,0,0,,,22.6,24.707,71.111,2.812,14.76,26.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,10,8,1,0,0,,,25.0,26.978,60.968,3.24,17.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,11,8,1,0,1,0.465,19.0,27.5,30.11,52.1,5.403,21.6,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,12,8,1,0,4,0.509,32.25,28.9,31.967,48.943,7.759,26.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,13,8,1,0,3,0.165,18.0,30.2,33.777,45.553,6.955,27.36,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,14,8,1,0,2,0.822,6.5,30.5,33.683,45.061,9.257,29.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,15,8,1,0,0,,,30.85,33.624,43.337,8.778,29.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,16,8,1,0,1,0.0,43.0,29.7,31.284,45.563,10.897,30.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,17,8,1,0,1,0.536,3.0,27.0,27.426,51.477,11.593,33.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,18,8,1,0,2,0.465,28.0,26.25,26.84,51.119,8.298,26.64,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,19,8,1,0,2,0.465,15.0,24.05,24.983,57.902,5.692,23.04,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,20,8,1,0,0,,,22.0,23.175,67.037,4.979,15.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,21,8,1,0,0,,,20.6,22.023,74.46,4.105,13.32,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,22,8,1,0,1,1.275,14.0,19.8,21.423,78.987,3.149,11.52,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-26,421,23,8,1,0,0,,,19.3,21.065,81.479,2.175,9.36,4.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,0,8,2,0,0,,,19.1,20.442,80.161,3.848,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,1,8,2,0,0,,,19.1,20.219,77.631,4.045,8.64,0.0,0.0,0.0,0.0,0
