region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,missing_weather_flag
DTLA,2025-07-23,113,13,7,2,0,52,0.983,22.712,27.553,29.962,44.118,9.587,30.24,0.0,0.0,0.0,0
DTLA,2025-07-23,113,14,7,2,0,43,0.77,18.233,28.053,30.276,42.434,10.348,32.04,0.0,0.0,0.0,0
DTLA,2025-07-23,113,15,7,2,0,57,0.764,18.193,27.953,29.315,41.052,12.092,34.92,0.0,0.0,0.0,0
DTLA,2025-07-23,113,16,7,2,0,47,1.017,16.851,26.953,27.308,41.583,12.769,36.0,0.0,0.0,0.0,0
DTLA,2025-07-23,113,17,7,2,0,57,0.986,16.947,26.053,25.779,44.426,11.363,35.64,0.0,0.0,0.0,0
DTLA,2025-07-23,113,18,7,2,0,55,0.754,17.527,24.403,24.105,51.969,10.694,33.12,0.0,0.0,0.0,0
DTLA,2025-07-23,113,19,7,2,0,60,0.653,14.75,22.553,22.42,57.914,9.45,29.16,1.0,0.0,0.0,0
DTLA,2025-07-23,113,20,7,2,0,42,0.724,20.571,20.903,21.188,64.058,6.592,24.48,0.0,0.0,0.0,0
DTLA,2025-07-23,113,21,7,2,0,21,0.788,14.667,20.003,20.527,67.496,4.837,16.56,0.0,0.0,0.0,0
DTLA,2025-07-23,113,22,7,2,0,11,0.859,24.818,19.353,19.869,70.503,5.014,12.6,0.0,0.0,0.0,0
DTLA,2025-07-23,113,23,7,2,0,10,0.651,10.8,18.503,19.228,75.56,4.202,13.32,0.0,0.0,0.0,0
DTLA,2025-07-24,114,0,7,3,0,12,0.618,34.667,18.053,19.017,78.991,3.19,10.44,0.0,0.0,0.0,0
DTLA,2025-07-24,114,1,7,3,0,2,0.0,62.0,17.703,18.741,82.064,3.319,8.64,0.0,0.0,0.0,0
DTLA,2025-07-24,114,2,7,3,0,2,0.695,28.0,17.153,18.237,86.345,3.645,8.28,0.0,0.0,0.0,0
DTLA,2025-07-24,114,3,7,3,0,3,0.599,11.333,16.703,17.869,89.705,3.476,8.64,0.0,0.0,0.0,0
DTLA,2025-07-24,114,4,7,3,0,2,1.574,12.5,16.103,17.334,92.897,2.902,7.92,0.0,0.0,0.0,0
DTLA,2025-07-24,114,5,7,3,0,8,0.766,15.25,15.753,16.821,93.178,3.245,6.84,0.0,0.0,0.0,0
DTLA,2025-07-24,114,6,7,3,0,15,0.913,11.067,15.503,16.636,93.769,2.415,7.2,0.0,0.0,0.0,0
DTLA,2025-07-24,114,7,7,3,0,15,0.806,16.933,16.253,17.367,90.543,3.055,7.92,1.0,0.0,0.0,0
DTLA,2025-07-24,114,8,7,3,0,33,0.825,28.636,18.153,19.224,80.809,3.6,14.04,6.0,0.0,0.0,0
DTLA,2025-07-24,114,9,7,3,0,23,0.787,13.87,20.403,21.416,68.237,2.846,15.12,3.0,0.0,0.0,0
DTLA,2025-07-24,114,10,7,3,0,28,1.304,23.393,23.003,24.089,56.539,4.504,19.08,0.0,0.0,0.0,0
DTLA,2025-07-24,114,11,7,3,0,32,0.593,13.969,25.653,27.371,47.153,6.287,23.4,3.0,0.0,0.0,0
DTLA,2025-07-24,114,12,7,3,0,31,0.573,20.226,27.653,29.547,40.437,8.211,27.0,0.0,0.0,0.0,0
DTLA,2025-07-24,114,13,7,3,0,33,0.857,16.061,28.653,30.48,37.653,10.134,30.96,0.0,0.0,0.0,0
DTLA,2025-07-24,114,14,7,3,0,39,0.873,26.615,28.953,30.233,35.227,11.779,34.2,0.0,0.0,0.0,0
DTLA,2025-07-24,114,15,7,3,0,37,0.616,20.054,28.353,29.265,37.941,12.985,36.36,0.0,0.0,0.0,0
DTLA,2025-07-24,114,16,7,3,0,46,1.025,15.109,27.453,27.809,40.913,13.16,36.72,0.0,0.0,0.0,0
DTLA,2025-07-24,114,17,7,3,0,56,1.165,15.107,26.553,26.086,41.745,11.526,36.0,0.0,0.0,0.0,0
DTLA,2025-07-24,114,18,7,3,0,58,1.192,18.983,25.403,24.901,46.022,9.821,30.6,0.0,0.0,0.0,0
DTLA,2025-07-24,114,19,7,3,0,48,1.101,21.229,23.303,23.031,54.274,9.673,27.0,0.0,0.0,0.0,0
DTLA,2025-07-24,114,20,7,3,0,28,0.73,20.321,20.803,20.913,64.244,7.675,25.2,0.0,0.0,0.0,0
DTLA,2025-07-24,114,21,7,3,0,25,0.945,17.72,19.603,20.022,70.095,6.051,18.36,0.0,0.0,0.0,0
DTLA,2025-07-24,114,22,7,3,0,17,0.806,18.0,18.753,19.453,76.091,5.248,15.12,0.0,0.0,0.0,0
DTLA,2025-07-24,114,23,7,3,0,11,0.562,19.091,18.303,19.368,80.052,3.645,13.32,0.0,0.0,0.0,0
DTLA,2025-07-25,115,0,7,4,0,7,0.572,23.143,17.853,18.947,83.415,3.964,10.08,0.0,0.0,0.0,0
DTLA,2025-07-25,115,1,7,4,0,11,0.923,25.909,17.503,18.57,85.55,4.279,10.44,2.0,0.0,0.0,0
DTLA,2025-07-25,115,2,7,4,0,8,0.896,15.75,17.103,17.965,87.459,5.56,12.6,4.0,0.0,0.0,0
DTLA,2025-07-25,115,3,7,4,0,2,1.018,11.0,16.653,17.425,89.701,6.048,14.76,9.0,0.0,0.0,0
DTLA,2025-07-25,115,4,7,4,0,7,1.573,96.0,16.253,17.199,91.717,4.725,13.68,7.0,0.0,0.0,0
DTLA,2025-07-25,115,5,7,4,0,5,0.557,6.6,15.853,17.057,94.088,2.952,10.8,10.0,0.0,0.0,0
DTLA,2025-07-25,115,6,7,4,0,14,0.611,16.857,15.653,16.804,93.776,2.676,8.28,92.0,0.0,0.0,0
DTLA,2025-07-25,115,7,7,4,0,12,0.763,11.333,16.103,17.113,90.532,3.382,10.08,64.0,0.0,0.0,0
DTLA,2025-07-25,115,8,7,4,0,23,0.923,16.217,17.553,18.218,80.73,4.863,15.84,32.0,0.0,0.0,0
DTLA,2025-07-25,115,9,7,4,0,18,0.672,13.5,19.603,19.916,67.414,5.318,19.08,54.0,0.0,0.0,0
DTLA,2025-07-25,115,10,7,4,0,22,0.855,13.0,21.703,21.809,56.401,6.091,21.96,22.0,0.0,0.0,0
DTLA,2025-07-25,115,11,7,4,0,24,0.5,18.083,23.903,24.894,48.081,6.091,23.04,22.0,0.0,0.0,0
DTLA,2025-07-25,115,12,7,4,0,49,0.754,15.449,26.003,27.437,40.642,6.778,24.84,11.0,0.0,0.0,0
DTLA,2025-07-25,115,13,7,4,0,28,1.208,26.857,27.553,28.958,35.892,8.614,28.08,1.0,0.0,0.0,0
DTLA,2025-07-25,115,14,7,4,0,33,0.94,15.152,27.203,28.456,41.246,12.881,36.0,2.0,0.0,0.0,0
DTLA,2025-07-25,115,15,7,4,0,40,0.886,26.0,25.753,26.837,47.18,13.619,38.88,0.0,0.0,0.0,0
DTLA,2025-07-25,115,16,7,4,0,29,0.638,22.966,25.203,26.026,47.339,10.465,37.8,0.0,0.0,0.0,0
DTLA,2025-07-25,115,17,7,4,0,53,1.029,32.566,24.703,24.623,48.139,9.801,31.32,0.0,0.0,0.0,0
DTLA,2025-07-25,115,18,7,4,0,71,0.945,34.028,23.753,23.485,49.971,7.654,27.0,0.0,0.0,0.0,0
DTLA,2025-07-25,115,19,7,4,0,67,1.325,47.866,22.403,22.016,54.937,8.937,24.12,0.0,0.0,0.0,0
DTLA,2025-07-25,115,20,7,4,0,26,0.699,28.462,20.353,20.235,64.565,8.391,23.76,0.0,0.0,0.0,0
DTLA,2025-07-25,115,21,7,4,0,29,0.941,17.655,18.853,19.097,72.264,6.638,20.52,0.0,0.0,0.0,0
DTLA,2025-07-25,115,22,7,4,0,20,0.73,12.7,18.203,18.819,76.002,4.457,16.56,0.0,0.0,0.0,0
DTLA,2025-07-25,115,23,7,4,0,17,1.131,12.0,17.753,18.384,79.204,4.847,12.6,0.0,0.0,0.0,0
DTLA,2025-07-26,116,0,7,5,1,12,1.046,12.333,17.353,18.128,82.02,4.237,12.6,6.0,0.0,0.0,0
DTLA,2025-07-26,116,1,7,5,1,5,1.493,21.0,17.103,18.065,82.79,2.706,10.08,22.0,0.0,0.0,0
DTLA,2025-07-26,116,2,7,5,1,6,0.239,18.5,16.853,17.754,82.759,2.507,6.84,31.0,0.0,0.0,0
DTLA,2025-07-26,116,3,7,5,1,4,0.204,26.0,16.403,17.3,84.334,2.167,6.84,12.0,0.0,0.0,0
DTLA,2025-07-26,116,4,7,5,1,5,0.33,12.8,16.103,16.931,85.128,2.277,5.4,6.0,0.0,0.0,0
DTLA,2025-07-26,116,5,7,5,1,7,0.674,15.714,15.703,16.844,87.615,0.255,5.4,13.0,0.0,0.0,0
DTLA,2025-07-26,116,6,7,5,1,9,0.831,22.333,16.353,17.125,83.239,2.422,6.84,91.0,0.0,0.0,0
DTLA,2025-07-26,116,7,7,5,1,14,1.384,54.286,16.753,17.598,80.885,1.8,6.12,100.0,0.0,0.0,0
DTLA,2025-07-26,116,8,7,5,1,22,1.132,21.545,18.353,18.538,71.005,5.257,15.84,93.0,0.0,0.0,0
DTLA,2025-07-26,116,9,7,5,1,24,0.98,12.625,20.053,19.891,61.208,6.144,20.16,62.0,0.0,0.0,0
DTLA,2025-07-26,116,10,7,5,1,35,0.848,24.371,21.753,21.591,54.413,5.692,21.24,57.0,0.0,0.0,0
DTLA,2025-07-26,116,11,7,5,1,30,1.441,49.467,23.403,24.039,47.631,5.805,22.32,13.0,0.0,0.0,0
DTLA,2025-07-26,116,12,7,5,1,40,1.032,31.025,25.103,26.514,43.015,7.029,24.84,3.0,0.0,0.0,0
DTLA,2025-07-26,116,13,7,5,1,37,1.051,28.324,25.953,27.556,41.853,9.504,29.88,0.0,0.0,0.0,0
DTLA,2025-07-26,116,14,7,5,1,42,1.206,16.786,26.053,27.757,43.706,10.373,32.04,6.0,0.0,0.0,0
DTLA,2025-07-26,116,15,7,5,1,37,1.033,19.946,26.103,27.455,43.577,10.348,32.4,79.0,0.0,0.0,0
DTLA,2025-07-26,116,16,7,5,1,32,0.679,11.438,25.753,26.119,43.48,11.414,33.12,72.0,0.0,0.0,0
DTLA,2025-07-26,116,17,7,5,1,50,0.896,21.26,24.953,24.329,44.561,10.855,33.12,100.0,0.0,0.0,0
DTLA,2025-07-26,116,18,7,5,1,46,0.843,16.239,23.203,22.358,49.173,9.931,32.76,97.0,0.0,0.0,0
DTLA,2025-07-26,116,19,7,5,1,57,1.209,18.614,21.903,21.406,53.564,7.765,27.36,41.0,0.0,0.0,0
DTLA,2025-07-26,116,20,7,5,1,38,0.918,17.711,20.453,20.162,60.107,7.256,20.88,96.0,0.0,0.0,0
DTLA,2025-07-26,116,21,7,5,1,29,1.009,16.828,19.553,19.788,64.602,4.218,18.0,0.0,0.0,0.0,0
DTLA,2025-07-26,116,22,7,5,1,26,1.186,18.577,18.903,19.462,67.934,2.34,11.52,0.0,0.0,0.0,0
DTLA,2025-07-26,116,23,7,5,1,25,1.333,25.44,18.403,19.12,70.092,1.26,6.84,0.0,0.0,0.0,0
DTLA,2025-07-27,117,0,7,6,1,11,0.621,20.545,17.953,18.694,72.101,1.095,3.96,0.0,0.0,0.0,0
DTLA,2025-07-27,117,1,7,6,1,9,1.235,24.222,17.453,18.198,75.387,1.538,4.32,0.0,0.0,0.0,0
DTLA,2025-07-27,117,2,7,6,1,6,0.398,14.167,17.053,17.854,79.362,2.099,5.4,0.0,0.0,0.0,0
DTLA,2025-07-27,117,3,7,6,1,3,1.709,28.0,16.553,17.374,83.805,2.812,6.12,0.0,0.0,0.0,0
DTLA,2025-07-27,117,4,7,6,1,2,1.431,12.0,16.053,16.947,87.363,2.676,6.48,0.0,0.0,0.0,0
DTLA,2025-07-27,117,5,7,6,1,1,0.0,84.0,15.603,16.588,89.913,2.052,5.76,0.0,0.0,0.0,0
DTLA,2025-07-27,117,6,7,6,1,5,0.59,12.8,16.353,17.16,87.108,3.894,9.72,74.0,0.0,0.0,0
DTLA,2025-07-27,117,7,7,6,1,8,1.506,16.375,16.803,17.749,85.754,3.439,9.72,79.0,0.0,0.0,0
DTLA,2025-07-27,117,8,7,6,1,18,1.253,19.889,18.103,19.08,78.235,2.846,12.6,47.0,0.0,0.0,0
DTLA,2025-07-27,117,9,7,6,1,27,1.267,26.148,19.953,20.947,68.812,2.226,14.04,13.0,0.0,0.0,0
DTLA,2025-07-27,117,10,7,6,1,22,1.187,20.955,22.203,23.207,57.829,3.107,16.92,1.0,0.0,0.0,0
DTLA,2025-07-27,117,11,7,6,1,29,1.053,19.448,24.703,26.36,48.297,5.069,21.24,0.0,0.0,0.0,0
DTLA,2025-07-27,117,12,7,6,1,44,1.077,16.795,26.803,28.597,42.089,8.06,27.0,0.0,0.0,0.0,0
DTLA,2025-07-27,117,13,7,6,1,34,1.097,21.235,27.553,29.108,40.409,11.384,33.12,0.0,0.0,0.0,0
DTLA,2025-07-27,117,14,7,6,1,37,0.961,17.622,27.453,28.652,39.465,12.534,36.0,0.0,0.0,0.0,0
DTLA,2025-07-27,117,15,7,6,1,37,0.84,18.189,27.153,27.858,39.252,12.709,36.0,0.0,0.0,0.0,0
DTLA,2025-07-27,117,16,7,6,1,47,1.03,19.043,26.653,26.802,40.556,12.221,36.0,0.0,0.0,0.0,0
DTLA,2025-07-27,117,17,7,6,1,56,0.893,29.893,25.903,25.357,43.237,11.346,34.56,0.0,0.0,0.0,0
DTLA,2025-07-27,117,18,7,6,1,48,0.867,18.812,24.903,24.499,48.667,10.094,28.44,0.0,0.0,0.0,0
DTLA,2025-07-27,117,19,7,6,1,49,0.865,20.265,22.753,22.628,56.477,8.913,28.08,0.0,0.0,0.0,0
DTLA,2025-07-27,117,20,7,6,1,35,0.835,13.429,20.653,20.877,64.84,6.892,23.4,0.0,0.0,0.0,0
DTLA,2025-07-27,117,21,7,6,1,25,1.104,23.08,19.253,19.613,71.637,6.452,17.64,0.0,0.0,0.0,0
DTLA,2025-07-27,117,22,7,6,1,9,0.962,15.444,18.403,19.071,74.569,3.852,16.56,0.0,0.0,0.0,0
DTLA,2025-07-27,117,23,7,6,1,11,0.9,13.0,17.953,18.632,76.209,3.536,11.16,0.0,0.0,0.0,0
DTLA,2025-07-28,118,0,7,0,0,7,0.97,12.714,17.503,18.224,79.168,3.618,10.8,0.0,0.0,0.0,0
DTLA,2025-07-28,118,1,7,0,0,3,0.791,14.333,17.203,18.165,82.001,2.577,9.0,0.0,0.0,0.0,0
DTLA,2025-07-28,118,2,7,0,0,3,1.983,31.0,16.653,17.889,86.575,1.451,7.2,0.0,0.0,0.0,0
DTLA,2025-07-28,118,3,7,0,0,5,0.636,14.0,16.103,17.397,90.24,1.31,4.32,0.0,0.0,0.0,0
DTLA,2025-07-28,118,4,7,0,0,1,2.406,15.0,15.753,17.097,92.579,1.095,3.96,0.0,0.0,0.0,0
DTLA,2025-07-28,118,5,7,0,0,3,0.064,19.667,15.453,16.775,94.68,1.371,3.96,5.0,0.0,0.0,0
DTLA,2025-07-28,118,6,7,0,0,10,1.28,10.7,16.403,17.697,90.845,2.34,6.48,95.0,0.0,0.0,0
DTLA,2025-07-28,118,7,7,0,0,11,0.785,6.909,16.853,18.041,88.285,3.065,10.08,100.0,0.0,0.0,0
DTLA,2025-07-28,118,8,7,0,0,26,0.708,11.038,17.903,18.807,81.037,4.237,14.76,97.0,0.0,0.0,0
DTLA,2025-07-28,118,9,7,0,0,23,0.784,15.783,19.503,20.294,71.451,3.997,16.92,42.0,0.0,0.0,0
DTLA,2025-07-28,118,10,7,0,0,22,0.774,16.727,21.853,22.649,60.436,4.144,19.08,7.0,0.0,0.0,0
DTLA,2025-07-28,118,11,7,0,0,24,0.612,17.125,23.703,25.318,54.2,5.583,22.68,8.0,0.0,0.0,0
DTLA,2025-07-28,118,12,7,0,0,50,0.797,17.9,25.853,28.291,47.823,6.072,24.12,2.0,0.0,0.0,0
DTLA,2025-07-28,118,13,7,0,0,39,0.761,22.846,27.653,30.161,42.6,7.73,26.64,2.0,0.0,0.0,0
DTLA,2025-07-28,118,14,7,0,0,38,0.695,17.5,28.153,30.182,42.051,11.02,32.76,0.0,0.0,0.0,0
DTLA,2025-07-28,118,15,7,0,0,36,0.604,20.167,27.853,29.238,41.969,12.108,34.92,0.0,0.0,0.0,0
DTLA,2025-07-28,118,16,7,0,0,33,0.708,14.545,26.653,27.28,44.882,12.601,35.64,0.0,0.0,0.0,0
DTLA,2025-07-28,118,17,7,0,0,51,0.754,27.843,25.103,24.996,50.003,11.967,35.64,0.0,0.0,0.0,0
DTLA,2025-07-28,118,18,7,0,0,55,0.754,20.6,24.053,23.922,53.243,9.677,30.6,0.0,0.0,0.0,0
DTLA,2025-07-28,118,19,7,0,0,54,0.834,19.648,22.653,22.704,57.938,8.435,27.0,0.0,0.0,0.0,0
DTLA,2025-07-28,118,20,7,0,0,37,0.655,25.568,20.653,21.052,66.76,6.804,22.32,0.0,0.0,0.0,0
DTLA,2025-07-28,118,21,7,0,0,19,1.024,17.579,19.203,19.828,73.745,5.635,17.28,0.0,0.0,0.0,0
DTLA,2025-07-28,118,22,7,0,0,9,0.743,10.0,18.503,19.427,77.29,3.711,14.4,0.0,0.0,0.0,0
DTLA,2025-07-28,118,23,7,0,0,18,0.727,17.167,17.953,19.009,80.783,3.19,10.8,0.0,0.0,0.0,0
DTLA,2025-07-29,119,0,7,1,0,4,0.594,7.25,17.503,18.629,83.643,2.969,9.0,0.0,0.0,0.0,0
DTLA,2025-07-29,119,1,7,1,0,10,0.871,11.0,17.053,18.335,86.613,2.16,8.28,0.0,0.0,0.0,0
DTLA,2025-07-29,119,2,7,1,0,10,1.309,16.3,16.503,17.961,89.979,1.08,6.12,0.0,0.0,0.0,0
DTLA,2025-07-29,119,3,7,1,0,8,1.603,16.5,16.203,17.785,92.01,0.36,3.96,0.0,0.0,0.0,0
DTLA,2025-07-29,119,4,7,1,0,5,1.742,16.8,15.753,17.183,94.387,1.273,3.96,0.0,0.0,0.0,0
DTLA,2025-07-29,119,5,7,1,0,8,1.835,16.0,15.253,16.607,96.835,1.538,4.68,0.0,0.0,0.0,0
DTLA,2025-07-29,119,6,7,1,0,14,1.152,10.357,15.153,16.424,96.832,1.853,5.04,31.0,0.0,0.0,0
DTLA,2025-07-29,119,7,7,1,0,21,0.792,8.81,15.753,17.046,94.692,2.347,7.92,54.0,0.0,0.0,0
DTLA,2025-07-29,119,8,7,1,0,29,0.741,12.172,17.303,18.442,84.707,2.88,12.96,51.0,0.0,0.0,0
DTLA,2025-07-29,119,9,7,1,0,33,0.583,12.545,19.503,20.519,72.616,3.081,15.84,17.0,0.0,0.0,0
DTLA,2025-07-29,119,10,7,1,0,30,0.774,24.9,22.053,23.227,59.124,2.93,17.28,1.0,0.0,0.0,0
DTLA,2025-07-29,119,11,7,1,0,41,0.981,23.293,24.953,26.872,48.206,4.025,19.8,0.0,0.0,0.0,0
DTLA,2025-07-29,119,12,7,1,0,50,0.664,15.7,28.003,30.283,39.49,5.805,23.04,0.0,0.0,0.0,0
DTLA,2025-07-29,119,13,7,1,0,44,0.744,21.023,29.853,32.117,37.498,9.36,29.52,0.0,0.0,0.0,0
DTLA,2025-07-29,119,14,7,1,0,49,0.926,18.878,29.603,31.516,40.714,13.276,36.36,0.0,0.0,0.0,0
DTLA,2025-07-29,119,15,7,1,0,61,0.888,19.656,27.953,29.095,42.96,14.276,39.6,0.0,0.0,0.0,0
DTLA,2025-07-29,119,16,7,1,0,55,0.857,19.582,27.453,27.885,40.913,12.243,38.88,0.0,0.0,0.0,0
DTLA,2025-07-29,119,17,7,1,0,58,0.943,15.828,27.003,26.302,38.697,10.949,34.2,0.0,0.0,0.0,0
DTLA,2025-07-29,119,18,7,1,0,72,0.952,17.236,26.003,25.257,42.841,10.235,28.08,0.0,0.0,0.0,0
DTLA,2025-07-29,119,19,7,1,0,55,0.742,22.036,23.453,22.937,51.216,9.586,28.08,0.0,0.0,0.0,0
DTLA,2025-07-29,119,20,7,1,0,33,0.848,17.212,20.853,21.246,65.943,6.842,24.48,2.0,0.0,0.0,0
DTLA,2025-07-29,119,21,7,1,0,33,1.055,21.636,19.403,20.246,75.706,5.684,17.28,0.0,0.0,0.0,0
DTLA,2025-07-29,119,22,7,1,0,14,0.888,11.143,18.553,19.633,80.345,4.32,15.12,0.0,0.0,0.0,0
DTLA,2025-07-29,119,23,7,1,0,5,0.771,15.6,17.903,19.089,83.421,3.462,12.6,0.0,0.0,0.0,0
DTLA,2025-07-30,120,0,7,2,0,7,0.614,10.143,17.653,18.847,83.931,3.017,10.8,0.0,0.0,0.0,0
DTLA,2025-07-30,120,1,7,2,0,5,1.017,22.0,17.503,18.653,83.914,2.93,9.36,0.0,0.0,0.0,0
DTLA,2025-07-30,120,2,7,2,0,4,1.663,31.0,17.503,18.819,83.374,1.538,7.56,0.0,0.0,0.0,0
DTLA,2025-07-30,120,3,7,2,0,0,,,17.053,18.436,85.78,1.08,5.04,0.0,0.0,0.0,0
DTLA,2025-07-30,120,4,7,2,0,0,,,16.753,18.234,87.709,0.54,3.96,0.0,0.0,0.0,0
DTLA,2025-07-30,120,5,7,2,0,5,1.038,12.0,16.353,17.771,89.968,0.969,2.88,3.0,0.0,0.0,0
DTLA,2025-07-30,120,6,7,2,0,11,0.796,15.909,16.453,17.797,93.513,3.309,7.92,48.0,0.0,0.0,0
DTLA,2025-07-30,120,7,7,2,0,28,0.698,9.964,16.903,18.049,92.642,5.474,12.96,55.0,0.0,0.0,0
DTLA,2025-07-30,120,8,7,2,0,40,0.864,21.95,18.453,19.555,82.686,5.098,16.56,42.0,0.0,0.0,0
DTLA,2025-07-30,120,9,7,2,0,37,0.602,13.162,20.353,21.449,73.001,4.863,18.36,11.0,0.0,0.0,0
DTLA,2025-07-30,120,10,7,2,0,33,0.572,12.364,22.953,24.292,60.497,3.952,18.72,2.0,0.0,0.0,0
DTLA,2025-07-30,120,11,7,2,0,47,0.724,17.851,25.603,27.837,50.459,4.554,20.52,0.0,0.0,0.0,0
DTLA,2025-07-30,120,12,7,2,0,45,0.635,14.489,28.403,30.914,40.645,5.684,23.04,0.0,0.0,0.0,0
DTLA,2025-07-30,120,13,7,2,0,36,0.864,26.389,30.503,32.96,34.855,7.103,25.2,0.0,0.0,0.0,0
DTLA,2025-07-30,120,14,7,2,0,47,0.733,22.0,30.903,33.24,37.305,10.496,30.96,0.0,0.0,0.0,0
DTLA,2025-07-30,120,15,7,2,0,56,0.674,17.161,30.403,32.265,38.885,11.617,34.2,1.0,0.0,0.0,0
DTLA,2025-07-30,120,16,7,2,0,49,0.856,14.265,29.803,30.561,37.606,11.843,33.84,0.0,0.0,0.0,0
DTLA,2025-07-30,120,17,7,2,0,67,0.868,24.806,28.553,28.165,39.385,12.261,33.48,0.0,0.0,0.0,0
DTLA,2025-07-30,120,18,7,2,0,65,0.751,22.385,26.953,26.778,47.045,11.844,31.32,1.0,0.0,0.0,0
DTLA,2025-07-30,120,19,7,2,0,63,0.766,23.365,23.603,23.866,57.981,9.252,30.96,0.0,0.0,0.0,0
DTLA,2025-07-30,120,20,7,2,0,40,0.934,21.325,21.553,22.288,66.516,6.545,23.76,0.0,0.0,0.0,0
DTLA,2025-07-30,120,21,7,2,0,31,0.693,11.452,20.553,21.503,70.503,4.943,17.28,0.0,0.0,0.0,0
DTLA,2025-07-30,120,22,7,2,0,24,0.873,13.125,19.803,20.768,73.139,4.453,13.68,0.0,0.0,0.0,0
DTLA,2025-07-30,120,23,7,2,0,19,1.196,16.789,19.153,20.18,75.422,3.645,12.6,0.0,0.0,0.0,0
DTLA,2025-07-31,121,0,7,3,0,12,1.239,12.167,18.853,19.967,76.353,2.794,10.8,0.0,0.0,0.0,0
DTLA,2025-07-31,121,1,7,3,0,3,2.266,14.667,18.503,19.63,78.042,2.7,7.56,0.0,0.0,0.0,0
DTLA,2025-07-31,121,2,7,3,0,3,0.814,13.667,18.103,19.457,80.283,1.273,6.84,0.0,0.0,0.0,0
DTLA,2025-07-31,121,3,7,3,0,4,0.535,13.0,17.603,19.063,83.386,0.805,3.96,0.0,0.0,0.0,0
DTLA,2025-07-31,121,4,7,3,0,3,0.6,8.333,17.153,18.601,86.067,1.018,3.96,0.0,0.0,0.0,0
DTLA,2025-07-31,121,5,7,3,0,6,1.103,16.5,16.603,18.033,89.409,1.273,4.32,1.0,0.0,0.0,0
DTLA,2025-07-31,121,6,7,3,0,15,0.756,14.6,16.053,17.732,95.927,1.018,3.96,10.0,0.0,0.0,0
DTLA,2025-07-31,121,7,7,3,0,18,1.047,15.556,16.653,18.214,93.224,2.226,7.56,23.0,0.0,0.0,0
DTLA,2025-07-31,121,8,7,3,0,42,0.877,15.5,18.453,19.861,83.752,3.536,14.04,32.0,0.0,0.0,0
DTLA,2025-07-31,121,9,7,3,0,41,0.691,32.927,20.703,22.057,71.902,3.363,16.56,7.0,0.0,0.0,0
DTLA,2025-07-31,121,10,7,3,0,41,0.574,16.707,23.353,25.014,60.201,2.846,17.28,2.0,0.0,0.0,0
DTLA,2025-07-31,121,11,7,3,0,39,0.737,20.846,26.353,28.872,49.37,3.848,19.08,0.0,0.0,0.0,0
DTLA,2025-07-31,121,12,7,3,0,58,0.926,23.638,29.153,31.957,40.985,5.763,23.04,0.0,0.0,0.0,0
DTLA,2025-07-31,121,13,7,3,0,38,0.821,21.711,31.203,33.82,35.852,8.311,27.36,0.0,0.0,0.0,0
DTLA,2025-07-31,121,14,7,3,0,37,0.733,16.189,31.703,33.938,35.76,11.144,32.4,0.0,0.0,0.0,0
DTLA,2025-07-31,121,15,7,3,0,52,1.006,17.212,31.203,32.82,35.852,11.809,33.84,1.0,0.0,0.0,0
DTLA,2025-07-31,121,16,7,3,0,43,0.882,16.488,30.503,31.279,35.542,11.273,33.84,0.0,0.0,0.0,0
DTLA,2025-07-31,121,17,7,3,0,46,0.868,20.565,28.903,28.842,39.611,11.212,32.04,0.0,0.0,0.0,0
DTLA,2025-07-31,121,18,7,3,0,67,0.941,13.91,26.803,26.769,47.462,10.884,29.52,0.0,0.0,0.0,0
DTLA,2025-07-31,121,19,7,3,0,47,0.583,17.851,24.553,24.847,53.891,8.391,29.16,1.0,0.0,0.0,0
DTLA,2025-07-31,121,20,7,3,0,37,0.988,21.0,22.653,23.37,61.409,6.144,22.32,2.0,0.0,0.0,0
DTLA,2025-07-31,121,21,7,3,0,21,1.257,17.143,21.353,22.261,66.904,5.094,16.2,0.0,0.0,0.0,0
DTLA,2025-07-31,121,22,7,3,0,10,0.508,19.4,20.553,21.592,70.276,4.202,13.68,1.0,0.0,0.0,0
DTLA,2025-07-31,121,23,7,3,0,5,1.015,18.8,19.903,20.917,73.866,4.766,12.24,1.0,0.0,0.0,0
DTLA,2025-08-01,122,0,8,4,0,5,1.004,56.0,19.303,20.409,78.412,5.069,12.96,0.0,0.0,0.0,0
DTLA,2025-08-01,122,1,8,4,0,12,0.619,23.667,18.653,19.946,82.71,4.327,12.24,0.0,0.0,0.0,0
DTLA,2025-08-01,122,2,8,4,0,7,0.448,6.571,17.953,19.279,86.422,4.105,10.8,1.0,0.0,0.0,0
DTLA,2025-08-01,122,3,8,4,0,1,0.404,4.0,17.353,18.807,90.041,3.363,9.72,2.0,0.0,0.0,0
DTLA,2025-08-01,122,4,8,4,0,0,,,16.953,18.4,92.349,3.415,8.64,2.0,0.0,0.0,0
DTLA,2025-08-01,122,5,8,4,0,7,1.015,13.0,16.553,18.059,95.027,3.144,9.0,22.0,0.0,0.0,0
DTLA,2025-08-01,122,6,8,4,0,8,1.307,12.25,16.253,17.611,96.549,4.025,11.52,100.0,0.0,0.0,0
