region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
NYC_South,2023-07-06,186,11,7,3,0,1129,15.371,28.55,32.992,71.528,14.003,27.36,4.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,12,7,3,0,1267,14.099,28.4,32.494,70.638,18.161,33.84,5.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,13,7,3,0,1349,14.59,28.85,32.98,66.755,18.161,34.92,1.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,14,7,3,0,1253,15.783,29.05,33.436,65.186,16.172,34.56,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,15,7,3,0,1429,15.109,28.5,31.944,66.278,19.387,35.64,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,16,7,3,0,1799,14.082,27.8,30.516,69.46,20.945,37.44,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,17,7,3,0,2731,13.987,27.0,28.717,71.907,22.265,39.24,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,18,7,3,0,2939,13.811,26.3,27.737,74.933,21.995,39.24,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,19,7,3,0,2381,14.888,25.5,27.239,78.569,19.93,37.44,2.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,20,7,3,0,1950,14.846,23.95,26.324,86.456,15.779,32.76,17.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,21,7,3,0,1382,14.763,23.15,25.784,91.284,14.373,25.92,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,22,7,3,0,1159,15.156,22.85,26.143,95.254,11.384,22.68,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-06,186,23,7,3,0,743,15.679,22.55,26.174,97.894,9.693,18.0,2.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,0,7,4,0,443,16.317,22.35,26.038,99.091,9.256,15.48,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,1,7,4,0,224,16.509,22.5,26.506,99.697,8.05,14.76,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,2,7,4,0,135,14.425,22.6,26.285,99.395,10.446,18.0,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,3,7,4,0,65,11.225,22.35,26.261,99.393,7.92,17.28,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,4,7,4,0,65,13.9,22.05,25.989,99.089,6.379,13.68,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,5,7,4,0,156,10.312,22.0,25.888,97.289,5.412,11.52,61.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,6,7,4,0,498,11.307,21.75,25.688,97.882,4.511,9.72,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,7,7,4,0,964,11.62,21.8,26.028,98.483,3.076,9.0,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,8,7,4,0,1626,12.336,24.1,28.617,87.801,2.596,9.36,99.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,9,7,4,0,1510,12.142,25.9,30.018,77.909,4.554,12.96,61.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,10,7,4,0,1171,13.642,27.25,31.26,71.732,5.091,16.2,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,11,7,4,0,1372,13.52,28.05,32.355,68.037,6.609,17.28,91.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,12,7,4,0,1449,13.217,28.0,32.41,72.083,13.585,27.0,40.0,0.2,0.2,0.0,0
NYC_South,2023-07-07,187,13,7,4,0,1571,13.622,27.65,32.066,75.379,17.284,33.48,63.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,14,7,4,0,1606,14.385,27.45,31.339,76.035,17.596,33.84,26.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,15,7,4,0,1887,14.877,27.05,30.522,77.839,19.695,37.08,32.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,16,7,4,0,2287,15.062,26.85,30.065,78.76,19.969,37.08,75.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,17,7,4,0,2653,14.331,26.4,29.163,80.387,17.728,37.08,70.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,18,7,4,0,2666,13.384,25.8,28.727,83.29,16.611,32.76,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,19,7,4,0,2220,14.835,25.05,28.29,85.515,13.281,29.88,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,20,7,4,0,1701,14.775,24.45,28.611,90.813,8.557,23.4,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-07,187,21,7,4,0,1288,16.071,24.3,28.297,91.633,9.687,15.48,100.0,0.1,0.1,0.0,0
NYC_South,2023-07-07,187,22,7,4,0,1107,15.717,24.05,28.336,94.436,8.715,16.2,100.0,0.1,0.1,0.0,0
NYC_South,2023-07-07,187,23,7,4,0,961,14.925,23.7,28.264,95.863,6.41,13.32,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,0,7,5,1,688,15.832,23.35,28.02,97.611,5.483,10.8,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,1,7,5,1,415,14.216,22.95,27.704,98.198,3.706,9.0,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,2,7,5,1,281,13.211,22.95,27.675,98.496,4.105,7.2,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,3,7,5,1,157,17.819,23.2,28.024,97.904,4.025,7.92,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,4,7,5,1,110,13.171,23.1,28.146,99.096,2.902,6.48,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,5,7,5,1,87,13.876,23.15,28.315,97.904,1.484,5.04,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,6,7,5,1,193,14.269,23.1,27.673,96.722,4.554,7.92,100.0,0.6,0.6,0.0,0
NYC_South,2023-07-08,188,7,7,5,1,387,13.302,23.35,27.933,95.562,4.68,9.36,100.0,0.7,0.7,0.0,0
NYC_South,2023-07-08,188,8,7,5,1,774,13.291,24.45,28.844,90.539,6.764,10.8,84.0,0.1,0.1,0.0,0
NYC_South,2023-07-08,188,9,7,5,1,1243,13.118,25.8,30.035,83.29,7.637,19.44,22.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,10,7,5,1,1648,14.997,27.25,31.663,75.315,5.412,17.64,38.0,0.2,0.2,0.0,0
NYC_South,2023-07-08,188,11,7,5,1,1802,14.824,27.95,32.83,73.177,8.942,20.88,46.0,0.5,0.5,0.0,0
NYC_South,2023-07-08,188,12,7,5,1,2178,15.509,28.15,32.999,73.211,12.434,25.56,56.0,0.1,0.1,0.0,0
NYC_South,2023-07-08,188,13,7,5,1,2109,15.948,27.55,31.789,74.003,13.364,28.08,60.0,0.2,0.2,0.0,0
NYC_South,2023-07-08,188,14,7,5,1,2290,16.481,27.9,31.723,72.726,14.169,28.44,54.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,15,7,5,1,2327,17.206,27.3,31.383,77.641,14.588,29.88,99.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,16,7,5,1,2369,16.66,27.4,31.125,74.429,13.276,29.16,64.0,0.1,0.1,0.0,0
NYC_South,2023-07-08,188,17,7,5,1,2250,16.376,27.3,29.997,74.867,16.981,30.96,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,18,7,5,1,2234,16.4,26.1,28.956,80.837,16.3,31.68,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,19,7,5,1,1957,16.476,24.85,28.24,88.132,13.441,29.52,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-08,188,20,7,5,1,1592,15.964,23.55,27.736,89.653,4.105,23.04,99.0,0.1,0.1,0.0,0
NYC_South,2023-07-08,188,21,7,5,1,1202,17.016,22.95,26.028,94.968,13.045,20.52,93.0,2.6,2.6,0.0,0
NYC_South,2023-07-08,188,22,7,5,1,1129,15.958,22.7,27.034,92.949,2.16,21.24,97.0,0.1,0.1,0.0,0
NYC_South,2023-07-08,188,23,7,5,1,955,16.396,22.0,25.973,96.695,4.453,6.12,55.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,0,7,6,1,645,15.336,21.85,25.734,96.988,4.694,6.12,94.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,1,7,6,1,503,13.712,22.55,26.828,93.799,2.546,5.4,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,2,7,6,1,306,15.178,21.6,25.469,96.982,3.877,4.32,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,3,7,6,1,164,14.024,21.25,24.805,98.175,5.483,6.48,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,4,7,6,1,120,15.834,22.15,26.183,95.23,3.671,7.2,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,5,7,6,1,78,10.575,22.3,26.482,93.788,2.277,4.32,79.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,6,7,6,1,173,12.857,21.25,25.196,97.874,2.621,2.88,95.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,7,7,6,1,297,13.216,22.45,26.609,96.411,4.68,10.44,98.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,8,7,6,1,565,14.601,21.75,24.776,93.763,8.209,13.68,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,9,7,6,1,1069,13.431,22.9,26.968,90.433,3.055,18.72,99.0,0.8,0.8,0.0,0
NYC_South,2023-07-09,189,10,7,6,1,1461,14.597,24.2,27.695,85.953,8.655,18.36,100.0,1.3,1.3,0.0,0
NYC_South,2023-07-09,189,11,7,6,1,1807,14.631,24.65,27.747,84.181,11.754,23.04,100.0,0.2,0.2,0.0,0
NYC_South,2023-07-09,189,12,7,6,1,2009,15.363,25.85,28.907,79.341,15.779,30.24,100.0,0.1,0.1,0.0,0
NYC_South,2023-07-09,189,13,7,6,1,2123,15.677,25.85,28.379,79.584,16.595,31.32,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-09,189,14,7,6,1,2167,16.214,25.2,27.615,80.228,15.484,33.12,100.0,1.5,1.5,0.0,0
NYC_South,2023-07-09,189,15,7,6,1,2272,16.263,25.4,28.514,81.489,12.398,28.44,100.0,2.1,2.1,0.0,0
NYC_South,2023-07-09,189,16,7,6,1,2172,17.412,24.75,27.572,81.158,11.77,25.92,100.0,1.3,1.3,0.0,0
NYC_South,2023-07-09,189,17,7,6,1,2006,16.036,22.9,26.15,94.677,11.486,22.32,100.0,1.1,1.1,0.0,0
NYC_South,2023-07-09,189,18,7,6,1,1496,16.57,22.75,26.089,95.251,10.685,20.16,100.0,1.6,1.6,0.0,0
NYC_South,2023-07-09,189,19,7,6,1,1039,13.764,21.85,24.119,96.691,15.58,26.28,100.0,1.2,1.2,0.0,0
NYC_South,2023-07-09,189,20,7,6,1,450,14.301,22.15,24.847,92.635,11.183,25.56,100.0,0.6,0.6,0.0,0
NYC_South,2023-07-09,189,21,7,6,1,200,13.339,21.8,24.728,95.511,10.144,17.64,100.0,1.6,1.6,0.0,0
NYC_South,2023-07-09,189,22,7,6,1,182,12.416,21.75,23.845,94.924,15.316,24.84,100.0,1.1,1.1,0.0,0
NYC_South,2023-07-09,189,23,7,6,1,247,12.604,22.0,24.837,94.642,10.949,24.12,94.0,0.7,0.7,0.0,0
NYC_South,2023-07-10,190,0,7,0,0,157,13.863,22.2,25.464,94.65,8.759,17.28,100.0,0.1,0.1,0.0,0
NYC_South,2023-07-10,190,1,7,0,0,76,14.469,22.9,25.669,89.88,11.593,17.64,100.0,0.5,0.5,0.0,0
NYC_South,2023-07-10,190,2,7,0,0,52,10.033,22.5,26.074,95.242,8.122,17.64,100.0,0.2,0.2,0.0,0
NYC_South,2023-07-10,190,3,7,0,0,45,12.827,22.3,25.626,96.407,9.826,15.12,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,4,7,0,0,38,10.712,21.95,25.939,98.185,5.091,15.12,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,5,7,0,0,179,10.931,21.75,25.426,98.182,6.49,10.08,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,6,7,0,0,537,10.471,21.8,25.114,96.394,8.05,12.6,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,7,7,0,0,1146,11.42,22.05,25.359,94.644,7.895,14.04,95.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,8,7,0,0,1973,12.12,23.35,26.118,88.818,12.523,15.48,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,9,7,0,0,1540,11.614,24.65,27.574,81.145,10.704,23.04,85.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,10,7,0,0,1119,12.342,25.45,27.769,76.423,14.114,26.28,81.0,0.1,0.1,0.0,0
NYC_South,2023-07-10,190,11,7,0,0,1089,13.393,25.4,27.304,76.181,16.595,29.52,97.0,0.1,0.1,0.0,0
NYC_South,2023-07-10,190,12,7,0,0,1272,14.551,26.15,28.429,73.769,17.555,31.68,100.0,0.3,0.3,0.0,0
NYC_South,2023-07-10,190,13,7,0,0,1303,13.175,26.85,29.214,69.493,17.728,32.4,100.0,0.1,0.1,0.0,0
NYC_South,2023-07-10,190,14,7,0,0,1397,14.821,27.4,29.43,64.442,15.946,32.4,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,15,7,0,0,1575,15.099,27.6,29.153,60.419,13.276,29.16,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,16,7,0,0,1959,14.438,28.3,29.705,56.396,12.819,23.76,98.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,17,7,0,0,2777,14.653,28.55,29.479,54.549,15.124,27.0,80.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,18,7,0,0,3075,14.148,27.5,28.232,59.834,18.09,29.88,54.0,0.2,0.2,0.0,0
NYC_South,2023-07-10,190,19,7,0,0,2758,14.983,26.65,28.369,64.082,12.314,29.16,53.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,20,7,0,0,2033,15.072,24.0,27.34,81.563,5.86,20.88,12.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,21,7,0,0,1406,15.253,22.7,25.306,82.162,6.925,10.44,30.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,22,7,0,0,965,16.022,22.45,24.845,83.16,8.209,12.24,1.0,0.0,0.0,0.0,0
NYC_South,2023-07-10,190,23,7,0,0,569,16.017,21.45,23.677,86.756,8.373,12.96,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,0,7,1,0,293,14.833,20.85,22.519,88.617,11.384,17.28,1.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,1,7,1,0,138,14.707,20.25,21.544,86.371,10.8,18.72,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,2,7,1,0,75,18.028,19.55,20.514,84.144,9.793,17.28,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,3,7,1,0,43,19.576,18.65,19.6,85.123,7.904,15.48,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,4,7,1,0,43,12.317,17.85,18.711,87.246,7.422,12.96,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,5,7,1,0,221,9.145,17.35,18.071,87.481,7.173,11.16,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,6,7,1,0,681,11.538,17.4,18.209,87.205,6.569,10.8,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,7,7,1,0,1408,11.811,19.65,20.308,81.007,10.465,16.2,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,8,7,1,0,2256,12.419,22.4,23.841,72.896,7.969,18.36,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,9,7,1,0,1818,12.369,24.5,26.1,66.281,8.373,18.0,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,10,7,1,0,1170,14.557,26.15,28.482,61.038,6.764,18.0,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,11,7,1,0,1186,13.5,27.55,31.049,56.924,5.76,16.92,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,12,7,1,0,1285,14.71,28.75,32.501,50.316,5.86,16.92,1.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,13,7,1,0,1358,14.033,29.45,33.213,47.112,5.904,16.56,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,14,7,1,0,1397,15.322,29.9,33.301,46.199,7.569,18.36,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,15,7,1,0,1471,14.066,30.15,32.836,46.706,10.594,21.6,17.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,16,7,1,0,1951,14.296,30.0,31.927,49.386,13.339,25.2,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,17,7,1,0,3025,13.857,28.85,30.922,61.645,16.343,29.16,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,18,7,1,0,3316,14.005,27.6,28.616,63.299,19.493,33.12,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,19,7,1,0,2592,14.115,26.55,28.21,67.532,15.257,32.76,6.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,20,7,1,0,2008,14.932,26.45,28.758,63.443,7.128,23.04,4.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,21,7,1,0,1453,14.423,24.5,26.868,70.792,6.41,11.52,4.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,22,7,1,0,1220,15.362,23.7,25.7,72.439,7.654,10.44,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-11,191,23,7,1,0,663,13.74,23.65,25.274,69.095,7.755,11.16,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,0,7,2,0,337,16.982,23.15,24.776,71.662,8.05,11.88,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,1,7,2,0,162,15.56,22.65,24.384,75.985,8.7,12.96,2.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,2,7,2,0,92,15.136,22.05,23.754,80.054,9.693,15.12,2.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,3,7,2,0,48,14.461,21.65,23.144,80.252,10.041,15.84,2.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,4,7,2,0,50,10.422,21.3,22.557,80.205,10.588,16.56,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,5,7,2,0,208,12.099,20.95,22.138,80.665,10.309,16.92,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,6,7,2,0,672,10.843,20.45,21.987,83.187,7.92,16.2,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,7,7,2,0,1352,11.293,21.55,23.112,80.998,9.727,15.48,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,8,7,2,0,2278,12.259,24.4,26.646,71.663,7.569,16.2,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,9,7,2,0,1780,11.986,26.95,29.738,63.551,5.483,15.12,0.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,10,7,2,0,1176,13.284,28.8,31.859,56.341,5.315,14.76,4.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,11,7,2,0,1188,13.985,30.2,33.301,46.425,5.507,15.48,18.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,12,7,2,0,1287,13.583,30.85,33.617,43.337,7.993,18.36,39.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,13,7,2,0,1306,13.522,31.5,34.335,41.235,10.233,21.6,28.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,14,7,2,0,1352,13.704,32.1,34.1,37.998,13.685,25.92,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,15,7,2,0,1516,14.519,31.8,33.208,39.27,15.295,27.72,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,16,7,2,0,1954,13.986,30.05,31.827,55.432,20.24,34.92,75.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,17,7,2,0,3042,13.719,28.45,28.296,59.129,27.067,44.64,61.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,18,7,2,0,3263,14.157,27.65,28.21,62.53,22.104,43.92,49.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,19,7,2,0,2618,14.168,26.75,28.44,70.118,17.874,35.64,77.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,20,7,2,0,1880,14.579,27.85,32.244,73.382,6.131,27.72,55.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,21,7,2,0,1480,14.324,26.55,30.084,71.387,5.589,8.64,81.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,22,7,2,0,1105,14.588,25.4,28.319,71.843,6.287,9.36,27.0,0.0,0.0,0.0,0
NYC_South,2023-07-12,192,23,7,2,0,772,15.359,23.85,27.52,84.352,5.04,10.08,20.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,0,7,3,0,379,14.81,23.0,25.825,86.366,9.22,10.08,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,1,7,3,0,181,14.596,22.9,25.356,81.425,8.122,10.8,3.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,2,7,3,0,128,16.945,23.1,25.292,78.224,8.435,13.32,13.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,3,7,3,0,57,15.26,22.2,24.338,79.575,6.878,13.32,19.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,4,7,3,0,59,13.617,22.1,23.878,78.569,8.404,12.96,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,5,7,3,0,185,11.864,21.65,23.521,79.749,7.146,12.6,84.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,6,7,3,0,607,10.39,21.65,23.545,80.252,7.289,10.8,80.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,7,7,3,0,1333,11.544,23.25,25.215,76.796,9.504,14.4,57.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,8,7,3,0,2194,12.408,25.7,28.608,72.566,7.928,16.2,99.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,9,7,3,0,1753,12.331,26.75,29.627,71.423,10.824,20.52,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,10,7,3,0,1214,12.884,27.55,30.287,70.267,13.628,25.56,88.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,11,7,3,0,1155,14.865,28.7,31.91,68.788,16.677,30.24,91.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,12,7,3,0,1384,15.151,29.0,32.357,71.392,21.274,37.08,47.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,13,7,3,0,1416,13.916,29.55,32.559,69.159,26.072,44.64,39.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,14,7,3,0,1480,14.075,28.9,31.491,73.338,28.241,48.6,66.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,15,7,3,0,1646,14.646,29.5,31.273,65.878,27.248,49.32,39.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,16,7,3,0,1956,14.395,28.45,30.064,74.376,29.795,49.68,22.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,17,7,3,0,3049,13.93,29.05,29.845,69.064,31.796,52.56,58.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,18,7,3,0,2962,13.797,28.4,29.978,73.698,27.853,52.56,42.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,19,7,3,0,2533,14.003,27.65,29.374,77.224,27.067,45.0,7.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,20,7,3,0,1927,14.401,27.45,30.225,67.919,10.967,43.56,13.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,21,7,3,0,1416,14.21,26.25,29.151,73.56,10.661,17.28,63.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,22,7,3,0,1104,15.014,25.95,29.012,75.106,9.747,17.64,53.0,0.0,0.0,0.0,0
NYC_South,2023-07-13,193,23,7,3,0,840,14.542,25.45,28.867,79.773,9.178,15.12,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,0,7,4,0,432,15.375,24.8,28.934,86.274,6.764,14.76,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,1,7,4,0,249,14.976,23.65,27.216,91.315,9.885,11.16,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,2,7,4,0,123,14.559,24.75,29.38,86.007,2.969,11.16,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,3,7,4,0,69,16.171,23.8,28.426,90.771,2.812,3.6,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,4,7,4,0,44,14.876,23.6,28.43,92.15,1.61,3.24,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,5,7,4,0,136,12.427,22.05,26.241,97.886,3.894,5.4,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,6,7,4,0,489,11.629,22.85,26.341,96.716,10.99,15.84,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,7,7,4,0,649,9.16,24.3,26.27,88.893,21.603,34.92,99.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,8,7,4,0,1314,11.936,23.25,27.52,92.13,4.105,34.56,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,9,7,4,0,1435,11.487,24.3,28.494,88.623,6.162,13.32,17.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,10,7,4,0,1151,12.758,26.3,30.245,77.73,7.073,17.64,73.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,11,7,4,0,1289,12.654,27.45,31.403,74.212,10.189,27.36,77.0,0.1,0.1,0.0,0
NYC_South,2023-07-14,194,12,7,4,0,1413,13.226,27.85,32.197,70.969,9.693,29.16,84.0,1.3,1.3,0.0,0
NYC_South,2023-07-14,194,13,7,4,0,1268,13.634,27.4,32.313,77.187,10.309,26.64,78.0,0.2,0.2,0.0,0
NYC_South,2023-07-14,194,14,7,4,0,1547,15.824,26.15,29.431,77.945,17.373,34.56,98.0,1.3,1.3,0.0,0
NYC_South,2023-07-14,194,15,7,4,0,1863,14.223,24.7,25.926,82.91,23.828,42.12,99.0,0.2,0.2,0.0,0
NYC_South,2023-07-14,194,16,7,4,0,2117,14.06,24.55,27.397,82.639,11.967,40.32,92.0,0.1,0.1,0.0,0
NYC_South,2023-07-14,194,17,7,4,0,2490,13.268,25.95,28.632,78.633,15.159,27.36,95.0,1.8,1.8,0.0,0
NYC_South,2023-07-14,194,18,7,4,0,1951,12.816,25.9,28.849,81.551,15.463,28.44,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,19,7,4,0,1707,13.679,25.3,28.346,82.728,13.441,29.88,99.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,20,7,4,0,1426,15.007,24.55,28.124,86.513,9.826,23.04,100.0,0.0,0.0,0.0,0
NYC_South,2023-07-14,194,21,7,4,0,1224,15.721,23.9,28.572,91.888,3.671,17.64,99.0,5.9,5.9,0.0,0
NYC_South,2023-07-14,194,22,7,4,0,853,15.254,22.05,25.307,93.776,7.704,19.44,99.0,18.7,18.7,0.0,0
NYC_South,2023-07-14,194,23,7,4,0,435,14.217,22.6,24.495,92.944,18.515,29.52,72.0,1.2,1.2,0.0,0
