region,date,hour,trip_count,avg_distance_mi,avg_duration_min,weekend_flag,month,weekday,datetime,temperature_c,precipitation,rain,wind_speed_ms,wind_gust_ms,rel_humidity,apparent_temperature,cloud_cover,missing_weather_flag
DTLA,2025-06-16,7,13,0.774920,11.307692,0,6,0,2025-06-16 07:00:00,16.903000,0.000000,0.000000,2.448265,10.799999,81.963646,17.776537,4.000000,0
DTLA,2025-06-16,8,30,0.675046,11.866667,0,6,0,2025-06-16 08:00:00,18.653000,0.000000,0.000000,2.401500,13.320000,73.649956,19.550455,3.000000,0
DTLA,2025-06-16,9,30,0.824939,27.000000,0,6,0,2025-06-16 09:00:00,21.253000,0.000000,0.000000,2.012461,14.759999,61.886574,22.134886,1.000000,0
DTLA,2025-06-16,10,35,0.714422,14.742857,0,6,0,2025-06-16 10:00:00,24.302999,0.000000,0.000000,3.438895,18.719999,50.444363,25.693050,0.000000,0
DTLA,2025-06-16,11,39,0.551831,17.564103,0,6,0,2025-06-16 11:00:00,27.903000,0.000000,0.000000,3.784283,19.799999,39.591049,30.118664,0.000000,0
DTLA,2025-06-16,12,36,0.678312,23.777778,0,6,0,2025-06-16 12:00:00,30.953001,0.000000,0.000000,5.634891,23.039999,32.237629,33.383827,0.000000,0
DTLA,2025-06-16,13,39,0.566080,19.461538,0,6,0,2025-06-16 13:00:00,32.403000,0.000000,0.000000,9.292254,29.879999,29.207111,34.369198,0.000000,0
DTLA,2025-06-16,14,39,0.568451,16.692308,0,6,0,2025-06-16 14:00:00,32.952999,0.000000,0.000000,10.094454,31.319998,25.641497,34.259449,0.000000,0
DTLA,2025-06-16,15,38,0.771727,20.552632,0,6,0,2025-06-16 15:00:00,32.903000,0.000000,0.000000,10.694485,32.039997,23.336098,33.299736,0.000000,0
DTLA,2025-06-16,16,51,0.797535,13.901961,0,6,0,2025-06-16 16:00:00,32.153000,0.000000,0.000000,10.957846,32.039997,24.181206,31.768436,0.000000,0
DTLA,2025-06-16,17,53,0.955172,15.830189,0,6,0,2025-06-16 17:00:00,30.703001,0.000000,0.000000,10.703569,32.399998,27.431490,29.580811,0.000000,0
DTLA,2025-06-16,18,48,0.909474,20.104167,0,6,0,2025-06-16 18:00:00,28.253000,0.000000,0.000000,9.387651,28.799999,35.147060,27.310568,0.000000,0
DTLA,2025-06-16,19,38,0.859742,17.210526,0,6,0,2025-06-16 19:00:00,26.403000,0.000000,0.000000,7.166170,26.280001,40.088028,25.895325,0.000000,0
DTLA,2025-06-16,20,28,0.635186,29.464286,0,6,0,2025-06-16 20:00:00,24.353001,0.000000,0.000000,5.414979,20.160000,48.360626,24.427406,0.000000,0
DTLA,2025-06-16,21,14,1.005929,17.500000,0,6,0,2025-06-16 21:00:00,22.953001,0.000000,0.000000,4.500000,14.400000,54.539925,23.348877,0.000000,0
DTLA,2025-06-16,22,11,0.781009,24.545455,0,6,0,2025-06-16 22:00:00,22.153000,0.000000,0.000000,5.001280,12.240000,58.574429,22.598475,0.000000,0
DTLA,2025-06-16,23,7,0.765537,16.142857,0,6,0,2025-06-16 23:00:00,21.503000,0.000000,0.000000,6.248359,14.400000,61.943531,21.855810,0.000000,0
DTLA,2025-06-17,0,4,0.360480,18.500000,0,6,1,2025-06-17 00:00:00,20.603001,0.000000,0.000000,5.860375,14.400000,64.409592,20.924099,0.000000,0
DTLA,2025-06-17,1,7,0.957389,96.285714,0,6,1,2025-06-17 01:00:00,19.653000,0.000000,0.000000,4.044997,12.599999,66.118736,20.065462,0.000000,0
DTLA,2025-06-17,2,4,1.451898,12.500000,0,6,1,2025-06-17 02:00:00,18.903000,0.000000,0.000000,3.462369,9.000000,67.491020,19.265217,0.000000,0
DTLA,2025-06-17,3,4,0.874021,13.250000,0,6,1,2025-06-17 03:00:00,18.203001,0.000000,0.000000,4.198285,10.799999,69.824615,18.408157,0.000000,0
DTLA,2025-06-17,4,2,0.596219,5.500000,0,6,1,2025-06-17 04:00:00,17.703001,0.000000,0.000000,2.930188,10.799999,70.650322,17.994492,0.000000,0
DTLA,2025-06-17,5,2,1.124899,10.500000,0,6,1,2025-06-17 05:00:00,17.403000,0.000000,0.000000,2.526420,8.280000,68.755081,17.529539,0.000000,0
DTLA,2025-06-17,6,16,1.026278,21.000000,0,6,1,2025-06-17 06:00:00,16.253000,0.000000,0.000000,1.659518,3.960000,80.291924,16.912727,6.000000,0
DTLA,2025-06-17,7,25,0.576312,7.480000,0,6,1,2025-06-17 07:00:00,17.003000,0.000000,0.000000,4.108576,12.599999,80.655968,17.581217,13.000000,0
DTLA,2025-06-17,8,34,0.965359,15.676471,0,6,1,2025-06-17 08:00:00,18.603001,0.000000,0.000000,2.052316,13.320000,73.164444,19.498102,5.000000,0
DTLA,2025-06-17,9,32,0.932588,11.562500,0,6,1,2025-06-17 09:00:00,21.353001,0.000000,0.000000,3.148714,16.559999,58.381706,21.793339,2.000000,0
DTLA,2025-06-17,10,24,0.888449,16.958333,0,6,1,2025-06-17 10:00:00,24.703001,0.000000,0.000000,3.396233,18.000000,44.492378,25.598881,0.000000,0
DTLA,2025-06-17,11,30,0.674269,16.966667,0,6,1,2025-06-17 11:00:00,28.353001,0.000000,0.000000,2.817446,18.000000,31.097673,29.751610,0.000000,0
DTLA,2025-06-17,12,43,0.797217,16.744186,0,6,1,2025-06-17 12:00:00,31.552999,0.000000,0.000000,3.622430,19.440001,23.302807,33.098560,0.000000,0
DTLA,2025-06-17,13,41,0.798821,30.560976,0,6,1,2025-06-17 13:00:00,33.102997,0.000000,0.000000,8.536252,28.080000,24.428953,34.597752,0.000000,0
DTLA,2025-06-17,14,39,0.948994,15.025641,0,6,1,2025-06-17 14:00:00,32.802998,0.000000,0.000000,11.892265,34.919998,27.088118,33.993591,0.000000,0
DTLA,2025-06-17,15,36,0.731958,15.527778,0,6,1,2025-06-17 15:00:00,32.702999,0.000000,0.000000,12.108261,35.279999,25.405506,33.141434,0.000000,0
DTLA,2025-06-17,16,51,0.719949,13.921569,0,6,1,2025-06-17 16:00:00,32.302998,0.000000,0.000000,11.432480,34.560001,24.963392,32.014328,0.000000,0
DTLA,2025-06-17,17,52,1.063821,22.365385,0,6,1,2025-06-17 17:00:00,31.453001,0.000000,0.000000,9.983106,32.399998,25.160379,30.285007,0.000000,0
DTLA,2025-06-17,18,68,1.053123,18.367647,0,6,1,2025-06-17 18:00:00,29.603001,0.000000,0.000000,8.322932,28.440001,30.822977,28.572990,0.000000,0
DTLA,2025-06-17,19,41,0.940575,21.317073,0,6,1,2025-06-17 19:00:00,28.153000,0.000000,0.000000,6.877790,24.119999,32.532814,27.203680,0.000000,0
DTLA,2025-06-17,20,29,0.902314,31.793103,0,6,1,2025-06-17 20:00:00,26.253000,0.000000,0.000000,7.814985,19.080000,35.053043,25.012606,0.000000,0
DTLA,2025-06-17,21,30,0.799489,13.566667,0,6,1,2025-06-17 21:00:00,24.552999,0.000000,0.000000,6.854196,18.359999,39.967365,23.580734,0.000000,0
DTLA,2025-06-17,22,20,0.856510,12.250000,0,6,1,2025-06-17 22:00:00,23.403000,0.000000,0.000000,5.582902,16.199999,47.473709,23.080992,0.000000,0
DTLA,2025-06-17,23,12,0.877871,30.666667,0,6,1,2025-06-17 23:00:00,22.302999,0.000000,0.000000,5.020677,13.679999,55.816525,22.537556,0.000000,0
DTLA,2025-06-18,0,12,0.577729,15.750000,0,6,2,2025-06-18 00:00:00,21.052999,0.000000,0.000000,4.942631,11.879999,62.650864,21.507683,0.000000,0
DTLA,2025-06-18,1,8,0.293321,47.625000,0,6,2,2025-06-18 01:00:00,20.052999,0.000000,0.000000,3.494968,11.879999,67.069344,20.754721,0.000000,0
DTLA,2025-06-18,2,3,1.239249,12.333333,0,6,2,2025-06-18 02:00:00,19.203001,0.000000,0.000000,2.526420,9.000000,70.703857,20.046396,0.000000,0
DTLA,2025-06-18,5,7,1.147078,9.857143,0,6,2,2025-06-18 05:00:00,17.653000,0.000000,0.000000,1.152562,3.240000,77.915077,18.697437,0.000000,0
DTLA,2025-06-18,6,22,0.947581,11.227273,0,6,2,2025-06-18 06:00:00,17.503000,0.000000,0.000000,0.254558,2.160000,79.942154,18.767803,1.000000,0
DTLA,2025-06-18,7,20,0.820992,15.400000,0,6,2,2025-06-18 07:00:00,19.103001,0.000000,0.000000,2.902413,9.000000,72.309471,19.980947,1.000000,0
DTLA,2025-06-18,8,44,0.927102,11.500000,0,6,2,2025-06-18 08:00:00,20.903000,0.000000,0.000000,3.189608,14.040000,66.380989,21.883699,0.000000,0
DTLA,2025-06-18,9,23,0.714305,24.478261,0,6,2,2025-06-18 09:00:00,23.302999,0.000000,0.000000,3.304361,16.559999,56.796253,24.210438,0.000000,0
DTLA,2025-06-18,10,29,0.781327,18.310345,0,6,2,2025-06-18 10:00:00,26.353001,0.000000,0.000000,3.947708,19.080000,45.239227,27.709539,0.000000,0
DTLA,2025-06-18,11,28,0.546643,17.142857,0,6,2,2025-06-18 11:00:00,29.253000,0.000000,0.000000,5.369916,22.319998,35.194584,30.963238,0.000000,0
DTLA,2025-06-18,12,55,0.932706,14.054545,0,6,2,2025-06-18 12:00:00,31.353001,0.000000,0.000000,7.493277,26.280001,30.896235,33.306969,0.000000,0
DTLA,2025-06-18,13,42,0.678982,21.785714,0,6,2,2025-06-18 13:00:00,32.252998,0.000000,0.000000,10.383987,31.680000,30.839161,34.196018,0.000000,0
DTLA,2025-06-18,14,33,0.685567,17.121212,0,6,2,2025-06-18 14:00:00,32.502998,0.000000,0.000000,11.638917,34.200001,28.663027,33.868256,0.000000,0
DTLA,2025-06-18,15,52,0.734515,14.365385,0,6,2,2025-06-18 15:00:00,32.452999,0.000000,0.000000,12.229406,35.279999,26.461918,32.953968,0.000000,0
DTLA,2025-06-18,16,68,0.817157,15.426471,0,6,2,2025-06-18 16:00:00,31.503000,0.000000,0.000000,13.004922,36.000000,27.555407,31.145378,0.000000,0
DTLA,2025-06-18,17,78,0.972474,18.987179,0,6,2,2025-06-18 17:00:00,29.802999,0.000000,0.000000,12.750811,36.000000,29.767202,28.500484,0.000000,0
DTLA,2025-06-18,18,67,0.946728,19.671642,0,6,2,2025-06-18 18:00:00,28.003000,0.000000,0.000000,12.492829,33.480000,37.348503,26.828997,0.000000,0
DTLA,2025-06-18,19,53,0.922575,17.811321,0,6,2,2025-06-18 19:00:00,26.003000,0.000000,0.000000,9.109138,32.399998,43.835281,25.537498,0.000000,0
DTLA,2025-06-18,20,34,0.738692,16.441176,0,6,2,2025-06-18 20:00:00,24.302999,0.000000,0.000000,7.596341,23.759998,52.281021,24.457365,0.000000,0
DTLA,2025-06-18,21,33,0.712123,16.060606,0,6,2,2025-06-18 21:00:00,22.853001,0.000000,0.000000,6.660000,19.440001,60.864044,23.513018,0.000000,0
DTLA,2025-06-18,22,18,0.516019,9.166667,0,6,2,2025-06-18 22:00:00,21.753000,0.000000,0.000000,6.452441,16.919998,66.771744,22.597242,0.000000,0
DTLA,2025-06-18,23,14,1.341781,11.571429,0,6,2,2025-06-18 23:00:00,20.653000,0.000000,0.000000,6.952754,17.639999,71.433220,21.424984,0.000000,0
DTLA,2025-06-19,0,6,0.750199,16.833333,0,6,3,2025-06-19 00:00:00,19.703001,0.000000,0.000000,5.692100,17.280001,76.242111,20.698240,0.000000,0
DTLA,2025-06-19,1,8,1.166952,19.500000,0,6,3,2025-06-19 01:00:00,18.853001,0.000000,0.000000,5.545052,14.759999,81.421944,19.948515,1.000000,0
DTLA,2025-06-19,2,7,0.987967,17.000000,0,6,3,2025-06-19 02:00:00,18.153000,0.000000,0.000000,5.521630,14.400000,85.616707,19.291803,10.000000,0
DTLA,2025-06-19,3,6,0.564918,11.333333,0,6,3,2025-06-19 03:00:00,17.603001,0.000000,0.000000,4.724786,14.040000,87.784431,18.799068,21.000000,0
DTLA,2025-06-19,4,5,0.742983,16.800000,0,6,3,2025-06-19 04:00:00,17.302999,0.000000,0.000000,4.278551,12.240000,88.040092,18.466713,34.000000,0
DTLA,2025-06-19,5,1,1.588541,16.000000,0,6,3,2025-06-19 05:00:00,17.052999,0.000000,0.000000,4.060985,11.520000,87.735832,18.133270,40.000000,0
DTLA,2025-06-19,6,19,1.060406,11.368421,0,6,3,2025-06-19 06:00:00,16.953001,0.000000,0.000000,3.081104,10.799999,88.862968,18.214418,100.000000,0
DTLA,2025-06-19,7,21,0.891093,20.857143,0,6,3,2025-06-19 07:00:00,17.253000,0.000000,0.000000,3.964089,14.040000,86.354309,18.328295,99.000000,0
DTLA,2025-06-19,8,39,0.642508,12.692308,0,6,3,2025-06-19 08:00:00,18.052999,0.000000,0.000000,4.500000,16.559999,80.796188,18.955486,100.000000,0
DTLA,2025-06-19,9,34,1.169099,20.294118,0,6,3,2025-06-19 09:00:00,19.703001,0.000000,0.000000,4.278551,18.000000,71.488205,20.525570,62.000000,0
DTLA,2025-06-19,10,25,1.106849,29.880000,0,6,3,2025-06-19 10:00:00,22.253000,0.000000,0.000000,4.175069,19.440001,60.529129,23.092127,51.000000,0
DTLA,2025-06-19,11,42,0.767655,19.119048,0,6,3,2025-06-19 11:00:00,24.802999,0.000000,0.000000,5.232399,22.319998,51.402626,26.781237,5.000000,0
DTLA,2025-06-19,12,32,0.518131,38.531250,0,6,3,2025-06-19 12:00:00,27.153000,0.000000,0.000000,6.502460,24.840000,44.727631,29.725067,1.000000,0
DTLA,2025-06-19,13,64,0.722699,18.140625,0,6,3,2025-06-19 13:00:00,28.903000,0.000000,0.000000,9.459852,29.879999,39.099716,31.178238,0.000000,0
DTLA,2025-06-19,14,46,0.876941,19.304348,0,6,3,2025-06-19 14:00:00,27.953001,0.000000,0.000000,12.931218,37.079998,43.378727,29.855034,3.000000,0
DTLA,2025-06-19,15,56,0.640973,23.392857,0,6,3,2025-06-19 15:00:00,27.353001,0.000000,0.000000,11.616626,37.799999,42.378860,28.822609,1.000000,0
DTLA,2025-06-19,16,55,0.558783,19.945455,0,6,3,2025-06-19 16:00:00,27.253000,0.000000,0.000000,10.685391,33.839996,40.990990,27.992962,0.000000,0
DTLA,2025-06-19,17,44,0.758389,17.840909,0,6,3,2025-06-19 17:00:00,25.503000,0.000000,0.000000,11.236671,32.760002,47.112095,25.403088,0.000000,0
DTLA,2025-06-19,18,59,0.721213,35.864407,0,6,3,2025-06-19 18:00:00,22.753000,0.000000,0.000000,10.993271,34.200001,57.588074,22.430967,2.000000,0
DTLA,2025-06-19,19,44,0.756303,14.522727,0,6,3,2025-06-19 19:00:00,21.753000,0.000000,0.000000,6.952754,30.239998,59.245323,21.843998,0.000000,0
DTLA,2025-06-19,20,27,0.675754,20.888889,0,6,3,2025-06-19 20:00:00,20.052999,0.000000,0.000000,7.132181,20.880001,67.287498,20.242058,2.000000,0
DTLA,2025-06-19,21,29,0.832152,30.413793,0,6,3,2025-06-19 21:00:00,18.853001,0.000000,0.000000,5.232399,19.080000,73.684677,19.409300,1.000000,0
DTLA,2025-06-19,22,24,1.156393,29.750000,0,6,3,2025-06-19 22:00:00,18.353001,0.000000,0.000000,3.148714,14.759999,75.535156,19.177408,0.000000,0
DTLA,2025-06-19,23,16,0.928288,13.437500,0,6,3,2025-06-19 23:00:00,18.052999,0.000000,0.000000,3.017350,10.440001,77.220886,18.914665,0.000000,0
DTLA,2025-06-20,0,16,1.008419,16.375000,0,6,4,2025-06-20 00:00:00,17.953001,0.000000,0.000000,2.414953,9.360000,78.721207,18.974960,0.000000,0
DTLA,2025-06-20,1,3,0.401919,4.666667,0,6,4,2025-06-20 01:00:00,17.653000,0.000000,0.000000,3.240000,8.640000,81.266693,18.627995,0.000000,0
DTLA,2025-06-20,2,2,0.685018,14.000000,0,6,4,2025-06-20 02:00:00,17.052999,0.000000,0.000000,1.537921,9.000000,84.679428,18.294897,3.000000,0
DTLA,2025-06-20,3,5,0.844526,39.400000,0,6,4,2025-06-20 03:00:00,16.653000,0.000000,0.000000,3.348193,7.920000,86.295456,17.594225,4.000000,0
DTLA,2025-06-20,4,9,1.278779,33.222222,0,6,4,2025-06-20 04:00:00,16.353001,0.000000,0.000000,2.907989,10.080000,87.108086,17.303679,2.000000,0
DTLA,2025-06-20,5,5,1.074263,14.200000,0,6,4,2025-06-20 05:00:00,15.903000,0.000000,0.000000,1.405845,8.280000,88.777435,17.018503,28.000000,0
DTLA,2025-06-20,6,13,1.601631,17.846154,0,6,4,2025-06-20 06:00:00,16.003000,0.000000,0.000000,2.577208,9.000000,87.075439,16.875858,71.000000,0
DTLA,2025-06-20,7,11,1.298164,17.545455,0,6,4,2025-06-20 07:00:00,16.253000,0.000000,0.000000,3.148714,11.520000,84.867340,16.989126,71.000000,0
DTLA,2025-06-20,8,23,0.988025,11.000000,0,6,4,2025-06-20 08:00:00,17.353001,0.000000,0.000000,4.072935,15.119999,78.378395,17.901104,76.000000,0
DTLA,2025-06-20,9,15,0.688925,23.866667,0,6,4,2025-06-20 09:00:00,19.353001,0.000000,0.000000,4.456591,17.639999,67.583115,19.722744,75.000000,0
DTLA,2025-06-20,10,37,1.342390,15.135135,0,6,4,2025-06-20 10:00:00,21.453001,0.000000,0.000000,4.599695,19.799999,58.980995,21.862324,50.000000,0
DTLA,2025-06-20,11,43,1.021846,14.674419,0,6,4,2025-06-20 11:00:00,23.903000,0.000000,0.000000,5.247857,21.959999,50.010632,25.543777,13.000000,0
DTLA,2025-06-20,12,33,0.934153,19.666667,0,6,4,2025-06-20 12:00:00,26.403000,0.000000,0.000000,6.214563,24.119999,43.092415,28.698399,1.000000,0
DTLA,2025-06-20,13,50,0.993703,23.060000,0,6,4,2025-06-20 13:00:00,27.453001,0.000000,0.000000,9.346143,29.519999,42.131378,29.716152,0.000000,0
DTLA,2025-06-20,14,43,0.875452,15.651163,0,6,4,2025-06-20 14:00:00,27.302999,0.000000,0.000000,11.435313,34.200001,43.906918,29.343910,0.000000,0
DTLA,2025-06-20,15,49,0.820694,23.897959,0,6,4,2025-06-20 15:00:00,27.203001,0.000000,0.000000,11.855429,35.279999,43.313084,28.699760,0.000000,0
DTLA,2025-06-20,16,64,0.818747,39.750000,0,6,4,2025-06-20 16:00:00,26.753000,0.000000,0.000000,11.207801,34.560001,43.613533,27.581228,0.000000,0
DTLA,2025-06-20,17,46,0.855910,24.891304,0,6,4,2025-06-20 17:00:00,25.603001,0.000000,0.000000,11.855429,33.119999,46.377567,25.378637,0.000000,0
DTLA,2025-06-20,18,65,1.259332,22.030769,0,6,4,2025-06-20 18:00:00,22.903000,0.000000,0.000000,10.685391,32.399998,55.784393,22.501457,1.000000,0
DTLA,2025-06-20,19,51,0.975806,16.019608,0,6,4,2025-06-20 19:00:00,21.403000,0.000000,0.000000,8.613710,29.160000,61.320221,21.322115,0.000000,0
DTLA,2025-06-20,20,36,1.090513,21.472222,0,6,4,2025-06-20 20:00:00,19.753000,0.000000,0.000000,8.059900,23.400000,68.105995,19.771444,0.000000,0
DTLA,2025-06-20,21,29,1.133632,17.827586,0,6,4,2025-06-20 21:00:00,18.853001,0.000000,0.000000,6.638072,19.799999,72.264275,19.096947,0.000000,0
DTLA,2025-06-20,22,20,1.062211,36.400000,0,6,4,2025-06-20 22:00:00,18.453001,0.000000,0.000000,6.037383,16.199999,75.063263,18.856100,1.000000,0
DTLA,2025-06-20,23,9,1.264310,16.777778,0,6,4,2025-06-20 23:00:00,17.953001,0.000000,0.000000,7.168430,16.919998,76.955353,18.155584,9.000000,0
DTLA,2025-06-21,0,5,0.754228,110.200000,1,6,5,2025-06-21 00:00:00,17.353001,0.000000,0.000000,8.297589,19.440001,77.364349,17.215246,12.000000,0
DTLA,2025-06-21,1,4,2.755369,20.000000,1,6,5,2025-06-21 01:00:00,16.802999,0.000000,0.000000,8.019601,19.440001,78.809982,16.619896,34.000000,0
DTLA,2025-06-21,2,5,1.124493,14.400000,1,6,5,2025-06-21 02:00:00,16.653000,0.000000,0.000000,8.496305,19.799999,78.018974,16.298744,71.000000,0
DTLA,2025-06-21,3,1,0.514984,5.000000,1,6,5,2025-06-21 03:00:00,16.653000,0.000000,0.000000,9.485504,22.680000,78.531013,16.188187,93.000000,0
DTLA,2025-06-21,4,3,0.791198,6.666667,1,6,5,2025-06-21 04:00:00,16.302999,0.000000,0.000000,9.387651,23.039999,80.036613,15.835693,61.000000,0
DTLA,2025-06-21,5,1,0.389025,6.000000,1,6,5,2025-06-21 05:00:00,16.052999,0.000000,0.000000,8.641874,22.319998,79.740173,15.594296,63.000000,0
DTLA,2025-06-21,6,3,0.600170,5.666667,1,6,5,2025-06-21 06:00:00,16.253000,0.000000,0.000000,6.114703,15.480000,80.554932,16.279890,100.000000,0
DTLA,2025-06-21,7,11,0.759272,10.181818,1,6,5,2025-06-21 07:00:00,16.603001,0.000000,0.000000,6.299999,16.559999,76.995865,16.485649,100.000000,0
DTLA,2025-06-21,8,13,0.831566,7.615385,1,6,5,2025-06-21 08:00:00,17.453001,0.000000,0.000000,6.240577,17.639999,72.009178,17.278164,100.000000,0
DTLA,2025-06-21,9,19,0.999585,15.526316,1,6,5,2025-06-21 09:00:00,18.853001,0.000000,0.000000,6.915374,20.880001,65.949448,18.579208,100.000000,0
DTLA,2025-06-21,10,29,0.715168,16.482759,1,6,5,2025-06-21 10:00:00,20.353001,0.000000,0.000000,6.114703,21.240000,58.331139,20.049896,75.000000,0
DTLA,2025-06-21,11,26,0.794621,18.576923,1,6,5,2025-06-21 11:00:00,22.603001,0.000000,0.000000,3.852168,21.959999,48.688347,23.364901,67.000000,0
DTLA,2025-06-21,12,40,0.940854,13.625000,1,6,5,2025-06-21 12:00:00,24.653000,0.000000,0.000000,2.276840,19.799999,42.184597,26.370201,97.000000,0
DTLA,2025-06-21,13,33,0.958768,28.484848,1,6,5,2025-06-21 13:00:00,26.302999,0.000000,0.000000,6.198903,23.400000,37.117733,27.713030,22.000000,0
DTLA,2025-06-21,14,48,0.803506,21.875000,1,6,5,2025-06-21 14:00:00,26.453001,0.000000,0.000000,10.837435,33.480000,37.159969,27.443253,30.000000,0
DTLA,2025-06-21,15,37,0.621411,20.918919,1,6,5,2025-06-21 15:00:00,25.253000,0.000000,0.000000,13.140000,37.799999,42.351967,25.768543,10.000000,0
DTLA,2025-06-21,16,45,0.911107,18.866667,1,6,5,2025-06-21 16:00:00,24.302999,0.000000,0.000000,12.242646,37.439999,47.405434,24.526232,1.000000,0
DTLA,2025-06-21,17,52,0.936243,20.903846,1,6,5,2025-06-21 17:00:00,23.802999,0.000000,0.000000,11.362834,34.919998,50.312283,23.417524,0.000000,0
DTLA,2025-06-21,18,43,0.709384,19.232558,1,6,5,2025-06-21 18:00:00,22.603001,0.000000,0.000000,11.588700,33.480000,55.528210,21.948071,3.000000,0
DTLA,2025-06-21,19,46,1.068569,31.043478,1,6,5,2025-06-21 19:00:00,21.302999,0.000000,0.000000,10.152064,30.599998,59.138020,20.772795,1.000000,0
DTLA,2025-06-21,20,40,0.974610,18.000000,1,6,5,2025-06-21 20:00:00,20.203001,0.000000,0.000000,7.084321,25.559999,62.663586,20.070004,0.000000,0
DTLA,2025-06-21,21,27,1.204087,40.222222,1,6,5,2025-06-21 21:00:00,19.603001,0.000000,0.000000,4.669604,16.919998,65.463547,19.856232,0.000000,0
DTLA,2025-06-21,22,16,0.722750,10.312500,1,6,5,2025-06-21 22:00:00,18.903000,0.000000,0.000000,4.589118,10.440001,69.505333,19.253624,0.000000,0
DTLA,2025-06-21,23,16,1.207965,11.625000,1,6,5,2025-06-21 23:00:00,18.103001,0.000000,0.000000,5.964495,12.599999,74.761475,18.374949,0.000000,0
DTLA,2025-06-22,0,8,1.589571,25.375000,1,6,6,2025-06-22 00:00:00,17.453001,0.000000,0.000000,7.386582,15.480000,78.648331,17.570671,0.000000,0
DTLA,2025-06-22,1,6,0.872167,15.333333,1,6,6,2025-06-22 01:00:00,16.653000,0.000000,0.000000,6.804381,16.559999,81.400536,16.768040,2.000000,0
DTLA,2025-06-22,2,7,0.869937,13.285714,1,6,6,2025-06-22 02:00:00,15.953001,0.000000,0.000000,6.287130,15.840000,81.309326,15.904354,3.000000,0
DTLA,2025-06-22,3,5,2.779392,18.400000,1,6,6,2025-06-22 03:00:00,15.503000,0.000000,0.000000,4.683460,15.840000,78.879288,15.394480,3.000000,0
DTLA,2025-06-22,4,2,0.950358,6.500000,1,6,6,2025-06-22 04:00:00,15.103001,0.000000,0.000000,3.148714,10.799999,79.869560,15.155146,3.000000,0
DTLA,2025-06-22,5,2,0.491894,12.500000,1,6,6,2025-06-22 05:00:00,14.853001,0.000000,0.000000,3.309260,8.280000,81.164726,14.881786,7.000000,0
DTLA,2025-06-22,6,8,2.146666,41.875000,1,6,6,2025-06-22 06:00:00,15.103001,0.000000,0.000000,5.091168,13.679999,82.545326,15.031382,50.000000,0
DTLA,2025-06-22,7,16,0.825654,18.250000,1,6,6,2025-06-22 07:00:00,15.953001,0.000000,0.000000,4.846648,14.040000,79.726120,16.014767,19.000000,0
DTLA,2025-06-22,8,19,1.027502,23.526316,1,6,6,2025-06-22 08:00:00,17.453001,0.000000,0.000000,2.448265,14.040000,73.681213,17.946966,23.000000,0
DTLA,2025-06-22,9,23,0.675735,37.086957,1,6,6,2025-06-22 09:00:00,19.353001,0.000000,0.000000,1.537921,13.320000,62.265686,19.733768,2.000000,0
DTLA,2025-06-22,10,36,1.083499,27.888889,1,6,6,2025-06-22 10:00:00,21.703001,0.000000,0.000000,0.742159,14.040000,52.636566,22.839268,3.000000,0
DTLA,2025-06-22,11,35,1.013304,27.314286,1,6,6,2025-06-22 11:00:00,24.253000,0.000000,0.000000,2.414953,17.639999,44.958836,26.222946,0.000000,0
DTLA,2025-06-22,12,48,1.043616,17.833333,1,6,6,2025-06-22 12:00:00,26.903000,0.000000,0.000000,4.673071,21.240000,39.311718,29.300304,0.000000,0
DTLA,2025-06-22,13,45,0.951444,19.911111,1,6,6,2025-06-22 13:00:00,27.853001,0.000000,0.000000,10.855358,32.039997,39.706741,29.727982,0.000000,0
DTLA,2025-06-22,14,53,1.399296,26.301887,1,6,6,2025-06-22 14:00:00,27.403000,0.000000,0.000000,14.428097,39.599998,39.841705,28.446205,0.000000,0
DTLA,2025-06-22,15,49,0.720628,30.918367,1,6,6,2025-06-22 15:00:00,26.753000,0.000000,0.000000,14.428097,40.320000,37.741879,26.980438,0.000000,0
DTLA,2025-06-22,16,56,0.814859,29.553571,1,6,6,2025-06-22 16:00:00,26.103001,0.000000,0.000000,12.749540,39.599998,38.700237,25.894978,0.000000,0
DTLA,2025-06-22,17,64,0.795735,19.546875,1,6,6,2025-06-22 17:00:00,25.853001,0.000000,0.000000,11.384198,35.639999,39.146946,24.926901,0.000000,0
DTLA,2025-06-22,18,62,0.965641,21.790323,1,6,6,2025-06-22 18:00:00,24.903000,0.000000,0.000000,10.948973,32.399998,42.676262,23.719772,0.000000,0
DTLA,2025-06-22,19,51,0.819210,30.078431,1,6,6,2025-06-22 19:00:00,23.703001,0.000000,0.000000,9.600937,29.160000,45.405296,22.670996,0.000000,0
DTLA,2025-06-22,20,36,0.670183,17.416667,1,6,6,2025-06-22 20:00:00,21.753000,0.000000,0.000000,8.258451,24.480000,52.302921,21.026089,0.000000,0
DTLA,2025-06-22,21,23,0.796035,11.391304,1,6,6,2025-06-22 21:00:00,20.253000,0.000000,0.000000,7.020000,19.799999,60.456131,19.963312,0.000000,0
DTLA,2025-06-22,22,14,0.771354,14.000000,1,6,6,2025-06-22 22:00:00,19.503000,0.000000,0.000000,5.402999,16.559999,66.303299,19.683311,0.000000,0
DTLA,2025-06-22,23,6,1.081250,17.333333,1,6,6,2025-06-22 23:00:00,18.903000,0.000000,0.000000,5.220000,12.959999,70.188431,19.213413,0.000000,0
